EAN;Produto_Original;Preco;Farmacia;Preco_De_Tabela;Preco_Pix;Preco_Cartao;Status_Preco
20800750165;Metamucil Sabor Laranja 10 sachês com 5,85g;Consultar;Vera Cruz;73.23;64.00;67.37;Disponível
7896094921344;Buscofem 400mg 10 cápsulas;Consultar;Vera Cruz;34.97;27.25;28.68;Disponível
7896112413677;Pressat 2,5mg 60 comprimidos;Consultar;Vera Cruz;80.19;60.18;63.35;Disponível
7891040130849;Protetor Ocular Nexcare Grande 12un;Consultar;Vera Cruz;37.90;30.61;32.22;Disponível
7898049790180;Lorasliv 10mg 12 comprimidos;Consultar;Vera Cruz;16.55;2.67;2.81;Disponível
7894916513104;Suplemento Vitamínico Neutrofer Prev 60ml;Consultar;Vera Cruz;89.50;77.38;81.45;Disponível
7896112102908;Venaflon 900mg + 100mg 30 comprimidos;Consultar;Vera Cruz;151.37;66.15;69.63;Disponível
7896094922075;Dramin B6 30ml;Consultar;Vera Cruz;24.35;21.52;22.65;Disponível
7894916510004;Bramicar HCT 40mg + 12,5mg 30 comprimidos;Consultar;Vera Cruz;107.54;87.86;92.48;Disponível
7896269900594;Psorex 0,5mg/g Solução Capilar 50ml;Consultar;Vera Cruz;73.82;58.21;61.27;Disponível
7896004727806;EMS Expector Sabor Caramelo 120ml;Consultar;Vera Cruz;31.77;30.18;31.77;Disponível
7891142130822;Milgamma 150mg 30 drágeas;Consultar;Vera Cruz;95.61;81.75;86.05;Esgotado
7891317015985;Torante 15mg/ml Xarope 100ml;Consultar;Vera Cruz;65.96;56.39;59.36;Disponível
7898087340026;Loção Oleosa Dersani 200ml;Consultar;Vera Cruz;61.90;52.92;55.71;Disponível
7896006229803;Digestina 10mg  20 comprimidos;Consultar;Vera Cruz;30.83;17.28;18.19;Disponível
7896206402211;Symbicort Turbuhaler 6/200 mcg por inalação 60 doses de pó para inalação;Consultar;Vera Cruz;138.56;131.63;69.28;Esgotado
7896658034435;Gaeso 40mg 28 comprimidos;Consultar;Vera Cruz;193.56;156.30;54.84;Disponível
7896112425328;Pantogar Biolab 30 cápsulas;Consultar;Vera Cruz;115.29;96.39;50.73;Esgotado
7896658038259;Nienza 3,125mg 30 comprimidos;Consultar;Vera Cruz;16.45;11.72;12.34;Esgotado
7896181907626;Vasogard 50mg 60 comprimidos;Consultar;Vera Cruz;46.67;37.24;39.20;Disponível
7897322701493;Magnopyrol 500mg/ml Gotas 20ml;Consultar;Vera Cruz;50.99;44.56;46.91;Disponível
7896658038129;Tormiv SL 10mg Sabor Limão 20 comprimidos sublinguais;Consultar;Vera Cruz;49.41;39.90;42.00;Disponível
7896523207667;Xarope Ambroxmel Sabor Mel 120ml;Consultar;Vera Cruz;26.39;16.55;17.42;Disponível
7896094921245;Fluidificante e Descongestionante Nasal Blusoro Jet Infantil 0,9% 100ml;Consultar;Vera Cruz;48.51;42.85;45.11;Disponível
7891106907019;Xarelto 15mg 28 comprimidos revestidos;Consultar;Vera Cruz;395.24;375.48;131.75;Esgotado
7896112402343;Suplemento Alimentar Doss 2.000UI Vitamina D3 30 cápsulas gelatinosas moles;Consultar;Vera Cruz;39.90;37.91;39.90;Disponível
7896672201424;Clenil Compositum HFA Spray 50mcg + 100mcg 200 doses 10ml;Consultar;Vera Cruz;65.98;53.90;56.74;Disponível
7896004775593;Quicard 35mg 60 Comprimidos Revestidos De Liberação Prolongada;Consultar;Vera Cruz;143.68;120.12;63.22;Esgotado
7896637022644;Yomax 5,4mg 60 comprimidos;Consultar;Vera Cruz;109.83;93.91;98.85;Disponível
7896253900920;Xarope Vibral 3mg/ml Sabor Framboesa 120ml;Consultar;Vera Cruz;33.34;29.14;30.67;Disponível
7896523208176;Paracetamol 200mg/ml Cimed 15ml;Consultar;Vera Cruz;13.09;5.35;5.63;Esgotado
7896004780511;Rivaroxabana 20mg EMS 30 comprimidos revestidos;Consultar;Vera Cruz;242.26;27.62;29.07;Esgotado
7896714221847;Flavonid 450mg + 50mg 60 comprimidos revestidos;Consultar;Vera Cruz;187.97;92.85;97.74;Disponível
7896006227052;Suplemento Alimentar para Gestantes Mega Mater 30 cápsulas;Consultar;Vera Cruz;121.50;105.04;55.29;Disponível
3400970002146;Flebodia 600mg 30 comprimidos revestidos;Consultar;Vera Cruz;165.46;130.46;68.67;Disponível
7898040320928;Marevan 5mg 30 comprimidos;Consultar;Vera Cruz;35.24;27.11;28.54;Disponível
7896094999534;Nesina Pio 25mg + 15mg 30 comprimidos revestidos;Consultar;Vera Cruz;282.02;267.92;94.01;Esgotado
7896658015427;Trezor 20mg 30 comprimidos revestidos;Consultar;Vera Cruz;71.61;56.47;59.44;Disponível
7896094920033;Fluidificante e Descongestionante Nasal Rinosoro Jet XT Infantil 0,9% 100ml;Consultar;Vera Cruz;65.38;57.76;60.80;Disponível
7897337716703;Sandrena 0,5mg Gel 28 sachês com 0,5g;Consultar;Vera Cruz;51.84;36.94;38.88;Disponível
7896637022835;Miosan 5mg 30 comprimidos;Consultar;Vera Cruz;63.57;44.69;47.04;Disponível
7896112115151;Venaflon 450mg + 50mg 30 comprimidos revestidos;Consultar;Vera Cruz;105.37;32.03;33.72;Disponível
7896658020995;Motore 250mg 120 cápsulas;Consultar;Vera Cruz;287.95;273.55;95.98;Esgotado
7894916512107;Somalgin Cardio 81mg, 60 Comprimidos Revestidos de Dupla Camada;Consultar;Vera Cruz;32.28;25.76;27.12;Disponível
7896112403630;Dacxi 20mg 28 comprimidos revestidos;Consultar;Vera Cruz;41.84;39.75;41.84;Esgotado
7896637023115;Meclin 25mg 15 comprimidos;Consultar;Vera Cruz;29.65;23.94;25.20;Disponível
7896181905288;Alenia Refil 6mcg + 200mcg 60 cápsulas inalatórias;Consultar;Vera Cruz;118.83;112.89;59.42;Disponível
7896269901898;Zyrtec 10mg 12 comprimidos revestidos;Consultar;Vera Cruz;90.03;72.70;76.53;Esgotado
7896637032209;Suplemento Alimentar Probid 30 Cápsulas;Consultar;Vera Cruz;88.90;84.46;88.90;Disponível
7896658036019;Osteoban 150mg 3 comprimidos;Consultar;Vera Cruz;156.62;126.47;66.57;Disponível
7896255700276;Synthroid 88mcg 30 comprimidos;Consultar;Vera Cruz;52.49;39.40;41.47;Disponível
7896269900983;Naramig 2,5mg 4 comprimidos revestidos;Consultar;Vera Cruz;28.11;23.50;24.74;Disponível
7896714239712;Vertigium 10mg 50 comprimidos;Consultar;Vera Cruz;16.29;15.48;16.29;Disponível
7896006296003;Vodol 20mg/g Pó 30g;Consultar;Vera Cruz;43.81;34.54;36.36;Disponível
7898960950328;Teste de Gravidez Fast Test Semanas 1un;Consultar;Vera Cruz;29.99;18.80;19.79;Esgotado
7896004704999;Maleato de Dexclorfeniramina 2mg/5ml EMS 120ml;Consultar;Vera Cruz;22.82;11.92;12.55;Disponível
7897316804735;Acular LS 4mg/ml Solução Oftálmica 5ml;Consultar;Vera Cruz;77.80;61.34;64.57;Disponível
7896241252970;Drenison 0,125mg/g Pomada 30g;Consultar;Vera Cruz;48.23;40.77;42.92;Disponível
7891142115614;Celestamine 0,05mg/ml + 0,4mg/ml Xarope 120ml;Consultar;Vera Cruz;70.60;59.69;62.83;Disponível
7896094919693;Suplemento Alimentar Engov After Sabor Citrus 250ml;Consultar;Vera Cruz;12.25;10.59;11.15;Disponível
7896094904330;Antiácido Pó Efervescente Estomazil Sabor Abacaxi 100g;Consultar;Vera Cruz;28.49;22.47;23.65;Disponível
7897129300240;Micolamina 80mg/mg Esmalte 8% 6g + 24 lixas;Consultar;Vera Cruz;255.91;199.36;69.95;Disponível
7896015591953;Leite de Magnésia Eno Tradicional 120ml;Consultar;Vera Cruz;21.90;16.44;17.30;Disponível
7896006259732;Acetilcisteína 10mg/ml União Química Uso Endovenoso/Inalatório 5 ampolas de 3ml;Consultar;Vera Cruz;22.68;21.55;22.68;Disponível
7896676427745;Pomada Kollagenase 0,6U/g 30g;Consultar;Vera Cruz;74.80;60.40;63.58;Disponível
7500435185011;Suplemento Alimentar Femibion 1 28 comprimidos;Consultar;Vera Cruz;103.50;98.33;51.75;Disponível
7896083400171;Espinheira Santa 380mg Herbarium 45 Cápsulas Duras;Consultar;Vera Cruz;45.90;39.24;41.31;Disponível
7896226506388;Prolopa BD 100/25mg 60 comprimidos;Consultar;Vera Cruz;131.36;98.58;51.89;Esgotado
7891721014987;Euthyrox 112mcg 50 comprimidos;Consultar;Vera Cruz;56.85;41.05;43.21;Disponível
7897322706528;CafiLisador 500mg + 65mg 16 comprimidos;Consultar;Vera Cruz;49.65;43.86;46.17;Esgotado
7896523206103;Cimelide 50mg/ml Cimed Suspensão Oral 15ml;Consultar;Vera Cruz;27.51;12.54;13.20;Disponível
7897595901767;Digesan 4mg Gotas 20ml;Consultar;Vera Cruz;48.68;40.23;42.35;Esgotado
7896004762098;Lacday 10.000 U.FCC EMS 8 comprimidos mastigáveis;Consultar;Vera Cruz;26.50;17.12;18.02;Disponível
7897411610767;Lactulona 667mg/ml Xarope Sabor Salada de Frutas 120ml;Consultar;Vera Cruz;62.02;53.62;56.44;Disponível
7896112427933;Aradois H 50mg + 12,5mg 60 comprimidos revestidos;Consultar;Vera Cruz;158.30;150.39;52.77;Disponível
7896094999541;Melhoral Infantil 8 comprimidos;Consultar;Vera Cruz;10.88;9.30;9.79;Disponível
7896658020315;Descongestionante Nasal Sorine SSC 0,9% Spray 50ml;Consultar;Vera Cruz;33.23;28.73;30.24;Disponível
7896094922334;Eparema Tradicional Sabor Hortelã 10ml;Consultar;Vera Cruz;5.26;4.00;4.21;Disponível
7897316804926;Solução Oftálmica Combigan 0,2% + 0,5% 5ml;Consultar;Vera Cruz;158.37;117.35;61.77;Esgotado
7896523227375;Spray Nasal Cimed 50ml;Consultar;Vera Cruz;16.99;11.30;11.89;Esgotado
7896094207769;Stanglit 30mg 30 comprimidos;Consultar;Vera Cruz;126.71;90.28;95.03;Disponível
7899640803521;Permese 5mg/ml + 2mg/ml Solução Intramuscular com 1ml + seringa;Consultar;Vera Cruz;31.66;25.87;27.23;Disponível
7891058003555;Puran T4 12,5mcg 30 comprimidos;Consultar;Vera Cruz;3.87;2.72;2.86;Disponível
7896006221043;Tess 2,0mg + 0,035mg 21 comprimidos revestidos;Consultar;Vera Cruz;28.35;26.93;28.35;Esgotado
7891317004040;Amora 2mg + 0,03mg 21 comprimidos revestidos;Consultar;Vera Cruz;49.55;37.66;39.64;Disponível
7891106912471;Flanax 550mg 2 comprimidos revestidos;Consultar;Vera Cruz;7.80;7.41;7.80;Disponível
7896094926837;Slinda 4mg 3 blísteres com 28 comprimidos revestidos cada;Consultar;Vera Cruz;311.61;233.86;82.06;Disponível
7896672202919;Clenil HFA 250mcg Jet Solução Aerossol 200 doses 10ml;Consultar;Vera Cruz;80.69;53.66;56.48;Disponível
7896004817576;Bálsamo Bengué Gel 20g;Consultar;Vera Cruz;26.99;20.25;21.32;Disponível
7896112422174;Novanlo 2,5mg 90 comprimidos;Consultar;Vera Cruz;151.36;119.35;62.82;Disponível
7896094926622;Vabam 15mg 30 comprimidos revestidos;Consultar;Vera Cruz;190.72;181.18;63.57;Esgotado
7896094208285;Sumaxpro 85mg + 500mg 2 Comprimidos Revestidos;Consultar;Vera Cruz;75.43;60.19;63.36;Disponível
7891721014239;Euthyrox 100mcg 50 comprimidos;Consultar;Vera Cruz;50.45;36.42;38.34;Disponível
7891317007454;Rehidrat 50 Sabor Natural 4 envelopes de 7,34g;Consultar;Vera Cruz;37.86;33.09;34.83;Disponível
7896672202872;Clenil HFA 200mcg Spray 200 doses + 1 dispositivo em L para administração oral;Consultar;Vera Cruz;81.81;64.51;67.90;Disponível
7896281152018;Artrodar 50mg 30 cápsulas;Consultar;Vera Cruz;267.05;175.05;61.42;Disponível
7894916500333;Neutrofer 300mg 30 comprimidos revestidos;Consultar;Vera Cruz;62.65;52.37;55.13;Disponível
7896658001789;Antux 30mg/5ml Sabor Cereja 120ml;Consultar;Vera Cruz;49.23;42.56;44.80;Disponível
7898029550216;Acertil 5mg 30 comprimidos revestidos;Consultar;Vera Cruz;81.36;77.29;81.36;Disponível
7891142129178;Antialérgico Claritin 10mg 6 comprimidos;Consultar;Vera Cruz;12.99;11.23;11.82;Disponível
7896206406707;SeloZok 25mg 60 comprimidos revestidos de liberação controlada;Consultar;Vera Cruz;84.69;63.56;66.91;Disponível
7892953002186;Tamsulon 0,4mg 30 cápsulas;Consultar;Vera Cruz;293.46;278.79;97.82;Disponível
7896658034770;Rubia 75mcg 28 comprimidos revestidos;Consultar;Vera Cruz;39.97;31.52;33.18;Disponível
7896004716237;Itralex 100mg 15 cápsulas;Consultar;Vera Cruz;118.03;59.43;62.56;Esgotado
7896658021442;Liberaflux 7,5mg/ml Sabor Cereja 100ml;Consultar;Vera Cruz;43.92;22.53;23.72;Esgotado
7891142981196;Suplemento Alimentar Bifilac Sii 30 cápsulas;Consultar;Vera Cruz;139.90;132.91;69.95;Esgotado
7898040323578;Gengimin 160mg 15 Comprimidos Revestidos;Consultar;Vera Cruz;49.00;42.36;44.59;Disponível
7896226102429;Tenag 40mg 20 comprimidos revestidos;Consultar;Vera Cruz;113.13;107.47;56.57;Esgotado
7891317014834;Equitam 80mg 30 Comprimidos Revestidos;Consultar;Vera Cruz;83.05;68.64;72.25;Disponível
7891142115126;Alivium 600mg 10 cápsulas líquidas;Consultar;Vera Cruz;49.84;39.78;41.87;Disponível
7896094920637;Suplemento Alimentar Gestamax Plus 60 cápsulas gelatinosas moles;Consultar;Vera Cruz;137.99;131.09;69.00;Esgotado
7891317013844;Algie 150mg 10 comprimidos revestidos de liberação prolongada;Consultar;Vera Cruz;55.42;44.22;46.55;Disponível
7893454101569;Mestinon 60mg 60 comprimidos;Consultar;Vera Cruz;57.40;47.44;49.94;Disponível
7896714202976;Colírio Clanistil 0,25mg/mm + 3mg/ml 15ml;Consultar;Vera Cruz;15.35;13.13;13.82;Disponível
7896094919396;Lisador Dip 500mg/ml Gotas 20ml;Consultar;Vera Cruz;29.69;25.94;27.31;Disponível
7896006201731;Primosiston 2mg + 0,01mg 30 comprimidos;Consultar;Vera Cruz;57.00;49.28;51.87;Disponível
7891268148961;Olmetec Anlo 40mg + 5mg 30 comprimidos revestidos;Consultar;Vera Cruz;186.91;177.56;62.30;Esgotado
7891721012969;Roxflan 5mg 30 comprimidos;Consultar;Vera Cruz;31.40;24.76;26.06;Disponível
7896658036965;Allestra 30 75mcg + 30mcg 63 drágeas;Consultar;Vera Cruz;93.84;74.00;77.89;Esgotado
7891721025228;Concor 10mg 30 comprimidos revestidos;Consultar;Vera Cruz;123.13;87.73;92.35;Disponível
7898040320683;Adoless 0,060mg + 0,015mg 28 comprimidos revestidos;Consultar;Vera Cruz;52.65;40.01;42.12;Disponível
7896094201644;Pozato Uni 1,5mg 1 comprimido revestido;Consultar;Vera Cruz;37.96;26.69;28.09;Disponível
7896658005121;Nisulid 100mg 12 comprimidos;Consultar;Vera Cruz;67.79;56.68;59.66;Disponível
8903855082455;Azukon MR 30mg 100 comprimidos de liberação prolongada;Consultar;Vera Cruz;69.29;48.05;50.58;Disponível
7891045008440;Nordette 150/30mcg 63 drágeas;Consultar;Vera Cruz;38.39;33.18;34.93;Disponível
7896637017176;Fitoscar 60mg/g Pomada 20g;Consultar;Vera Cruz;96.79;80.92;85.18;Disponível
7898687730616;Vitamina D 500UI Althaia Gotas 20ml;Consultar;Vera Cruz;49.89;32.23;33.93;Esgotado
7898040323288;Daraprim 25mg 30 comprimidos;Consultar;Vera Cruz;4.13;3.41;3.59;Disponível
7896094918436;Artroflan 150mg 60 comprimidos revestidos;Consultar;Vera Cruz;289.98;234.16;82.16;Disponível
7898075310901;Pomada Lidopass 50mg/g Cimed Sabor Laranja 25g;Consultar;Vera Cruz;24.14;14.68;15.45;Esgotado
7891721000614;Glifage 500mg 30 comprimidos revestidos;Consultar;Vera Cruz;30.34;23.92;25.18;Disponível
7897411600393;Benicar Triplo 40mg/12,5mg/5mg 30 comprimidos revestidos;Consultar;Vera Cruz;178.64;135.76;71.46;Disponível
7891317498764;Pantocal 20mg 28 comprimidos revestidos de liberação retardada;Consultar;Vera Cruz;53.40;50.73;53.40;Esgotado
7897595604163;Sinvastacor 40mg 30 comprimidos revestidos;Consultar;Vera Cruz;39.61;10.16;10.69;Disponível
7891106006507;Flanax 550mg 10 comprimidos revestidos;Consultar;Vera Cruz;28.99;26.16;27.54;Disponível
7896261013490;Cataflam 50mg 10 drágeas;Consultar;Vera Cruz;28.02;23.43;24.66;Disponível
7896016804915;Antigases Luftal Gotas 75mg/ml Sabor Cereja 15ml;Consultar;Vera Cruz;31.99;25.22;26.55;Disponível
7896658000911;Diosmin SDU 900mg + 100mg Sabor Abacaxi 30 sachês com 5g cada;Consultar;Vera Cruz;198.62;188.69;66.21;Disponível
7894916550116;Tenadren 40mg + 25mg 30 comprimidos;Consultar;Vera Cruz;16.05;12.35;13.00;Disponível
7896112403111;AtivB 1000mcg 30 comprimidos sublinguais;Consultar;Vera Cruz;98.91;61.08;64.29;Disponível
7896222721150;LuftaFEM 200mg + 500mg 12 comprimidos revestidos;Consultar;Vera Cruz;32.99;27.89;29.36;Disponível
7896004768366;Solução Oftálmica Toragesic Ofta 5mg/ml 5ml;Consultar;Vera Cruz;53.92;43.54;45.83;Disponível
7897411603141;Loxonin Flex 100mg 7 adesivos;Consultar;Vera Cruz;123.64;108.59;57.16;Disponível
7891721015007;Euthyrox 137mcg 50 comprimidos;Consultar;Vera Cruz;60.00;43.32;45.60;Disponível
7896094207844;Ancoron 100mg 30 comprimidos revestidos;Consultar;Vera Cruz;29.72;22.02;23.18;Disponível
7891721029974;Concor Anlo 5/5 mg 30 comprimidos;Consultar;Vera Cruz;98.73;74.10;78.00;Disponível
7897129302541;Vitacid Plus 0,1mg/g + 40mg/g + 0,5mg/g Creme 15g;Consultar;Vera Cruz;149.10;116.15;61.13;Disponível
7896255766449;Betaserc 16mg 30 comprimidos;Consultar;Vera Cruz;48.80;38.02;40.02;Disponível
7896006230052;Solução Oftálmica Drusolol 2% + 5% 5ml;Consultar;Vera Cruz;104.01;79.05;83.21;Disponível
7898029556812;Natrilix SR 1,5mg 60 comprimidos revestidos de liberação prolongada;Consultar;Vera Cruz;87.91;65.14;68.57;Disponível
7891058020286;Probiótico Enterogermina Plus 5 frascos de 5ml;Consultar;Vera Cruz;63.50;42.66;44.90;Disponível
7896004720838;Restaurador da Flora Intestinal Repoflor 200mg 6 cápsulas duras;Consultar;Vera Cruz;53.74;28.59;30.09;Disponível
7896112407171;Vonaugasmax 250mg 10 cápsulas moles;Consultar;Vera Cruz;28.22;24.93;26.24;Disponível
7898040322670;Flebon 50mg 30 comprimidos;Consultar;Vera Cruz;89.23;68.67;72.28;Disponível
7891045031257;Suplemento Vitamínico Nestlé Materna 30 comprimidos revestidos;Consultar;Vera Cruz;75.90;65.62;69.07;Disponível
7898581710578;Noripurum 10mg/ml Xarope 120ml;Consultar;Vera Cruz;36.10;31.55;33.21;Disponível
7891142115492;Alivium Infantil 100mg/ml Sabor Frutas 20ml;Consultar;Vera Cruz;49.41;42.25;44.47;Disponível
7896382707100;Livalo 4mg 30 comprimidos revestidos;Consultar;Vera Cruz;269.55;184.38;64.69;Disponível
7896094201774;Topison 1mg/g Pomada 20g;Consultar;Vera Cruz;75.51;59.54;62.67;Disponível
7897572020306;Januvia 50mg 28 comprimidos revestidos;Consultar;Vera Cruz;174.44;129.26;68.03;Disponível
7891317136468;Crevagin 30mg/g + 20mg/g Creme Ginecológico 40g + 7 aplicadores;Consultar;Vera Cruz;52.69;44.05;46.37;Disponível
7896094999985;Neosaldina Solução Oral 15ml;Consultar;Vera Cruz;50.48;36.93;38.87;Disponível
7897572020252;Janumet XR 100mg/1000mg 30 comprimidos revestidos de liberação prolongada;Consultar;Vera Cruz;360.72;267.29;93.79;Disponível
7896658001918;Decongex Plus Xarope 120ml;Consultar;Vera Cruz;28.22;22.50;23.68;Disponível
7896548197035;TRAVATAN - 0,04mg/mL, 1 frasco gotejador com 2,5mL de solução de uso oftalmológico;Consultar;Vera Cruz;190.47;180.95;63.49;Esgotado
7896094999992;Neosaldina 30 drágeas;Consultar;Vera Cruz;47.98;36.01;37.90;Disponível
7891317465667;Selene 0,035mg + 2mg 21 comprimidos revestidos;Consultar;Vera Cruz;36.95;28.08;29.56;Disponível
7891058002770;Beserol 4 comprimidos;Consultar;Vera Cruz;8.48;6.04;6.36;Esgotado
7897595901576;Puran T4 175mcg 30 comprimidos;Consultar;Vera Cruz;34.62;24.01;25.27;Disponível
7891317460532;Noex 32mcg Spray Nasal 120 doses;Consultar;Vera Cruz;46.48;39.74;41.83;Disponível
7896658011863;Flogoral 1,5mg/ml Sabor Menta 250ml;Consultar;Vera Cruz;47.97;42.38;44.61;Esgotado
7896331704808;Rapilax 7,5mg/ml Gotas 30ml;Consultar;Vera Cruz;21.96;19.82;20.86;Disponível
7896658037269;Volare 20mg/0,2ml 2 seringas preenchidas de 0,2ml com sistema de segurança;Consultar;Vera Cruz;85.84;66.05;69.53;Esgotado
7896094919044;Apracur Duo 12 comprimidos;Consultar;Vera Cruz;16.19;14.31;15.06;Disponível
7896672201523;Fluibron A 7,5mg/ml 10 flaconetes com 2ml cada;Consultar;Vera Cruz;65.30;58.94;62.04;Disponível
7891058001988;Probiótico Enterogermina Adulto Sabor Laranja 9 sachês;Consultar;Vera Cruz;83.90;68.54;72.15;Esgotado
7896094918771;Suplemento Alimentar Ofolato G 15ml;Consultar;Vera Cruz;0.00;0.00;0.00;Esgotado
7897322711430;Umma 20mg/g Creme Ginecológico 6,5g + 1 aplicador;Consultar;Vera Cruz;116.77;98.73;51.97;Disponível
7898096577031;Deocil SL 10mg 10 comprimidos sublinguais;Consultar;Vera Cruz;42.10;33.19;34.94;Disponível
7898040329952;Xarope Sedavan 6mg/ml Sabor Framboesa 100ml;Consultar;Vera Cruz;26.98;25.63;26.98;Disponível
7896181916222;Angipress 25mg 30 comprimidos;Consultar;Vera Cruz;24.72;20.43;21.51;Disponível
7897595900654;Atlansil 200mg 20 comprimidos;Consultar;Vera Cruz;49.48;35.72;37.60;Esgotado
7896637023849;Unoprost 4mg 30 comprimidos;Consultar;Vera Cruz;56.36;46.58;49.03;Esgotado
7897322709789;Laxante Fitoterápico Tamarine Geléia Zero Açúcar 150g;Consultar;Vera Cruz;99.99;76.82;80.86;Disponível
7896382707278;Caneta para Aplicação de Insulina HumaPen Savvio;Consultar;Vera Cruz;279.90;265.91;93.30;Esgotado
7897411611030;BenicarAnlo 40mg/10mg 30 comprimidos revestidos;Consultar;Vera Cruz;103.89;76.00;80.00;Disponível
7891721022845;Flexive CDM Creme 50g;Consultar;Vera Cruz;94.75;77.42;81.49;Disponível
7896094901582;Analgésico Pomada Gelol 20g;Consultar;Vera Cruz;29.78;24.61;25.91;Disponível
7891268148923;OLMETEC ANLO - 20mg + 5mg, 30 comprimidos revestidos;Consultar;Vera Cruz;165.38;157.11;55.13;Esgotado
7896094918474;Rizi 5mg 30 comprimidos revestidos;Consultar;Vera Cruz;178.48;154.30;54.14;Esgotado
7891721014741;Euthyrox 75mcg 50 comprimidos;Consultar;Vera Cruz;48.80;35.24;37.09;Disponível
7896006290162;Solução Oftálmica Glaucotrat 0,5% 5ml;Consultar;Vera Cruz;16.82;12.94;13.62;Disponível
7896094912472;Lacto - Purga 6 comprimidos revestidos;Consultar;Vera Cruz;6.20;5.24;5.52;Disponível
7896112400431;Press Plus 5mg + 20mg 60 cápsulas;Consultar;Vera Cruz;244.87;179.12;62.85;Disponível
7897129301513;Hixizine 25mg 30 comprimidos;Consultar;Vera Cruz;63.14;50.39;53.04;Disponível
7897322710464;Cafilisador 4 comprimidos;Consultar;Vera Cruz;12.58;11.95;12.58;Esgotado
7891317460518;Noex 50mcg Spray Nasal 200 doses;Consultar;Vera Cruz;80.87;62.99;66.31;Disponível
7896658021688;Adipept 20mg 28 comprimidos revestidos;Consultar;Vera Cruz;61.20;51.17;53.86;Disponível
7898074610453;Spidufen 770mg 10 comprimidos revestidos;Consultar;Vera Cruz;37.76;28.70;30.21;Disponível
7896015560300;Sal de Frutas Eno Tradicional 100g;Consultar;Vera Cruz;30.73;22.77;23.97;Disponível
7899337000080;Vesicare 5mg 30 comprimidos revestidos;Consultar;Vera Cruz;230.36;188.20;66.04;Disponível
