Produto;Quantidade_Total;Frequencia_Vendas
Glunac Duo 850mg 60 Comprimidos Brace Pharma;346.0;12
Sucrafilm 1g 30 Comprimidos Sigma;346.0;12
Sitglu Met 1000mg 56 Comprimidos Brace Pharma;346.0;13
Sitglu 50mg 30 Comprimidos Brace Pharma;346.0;13
Restitue 40mg 60 Comprimidos Revestidos;346.0;14
Restiva 5mg Adesivos Transdérmicos 2 Unidades;346.0;13
Bramicar 40mg 60 Comprimidos Sigma Pharma;345.0;15
Glutezym Protease 6 Cápsulas Maxinutri;345.0;13
Viagra 50mg 4 Comprimidos Revestidos;345.0;14
Amoxicilina + Clavulanato de Potássio 875mg 20 Comprimidos Revestidos Genérico EMS;345.0;13
Supositório Granado 12 Suspensórios Glicerina Lactentes;345.0;15
Diclofenaco Sódico Genérico EMS 50mg 20 Comprimidos;345.0;13
Lidocaína Gel 2% 30g Genérico Pharlab;345.0;12
Vast 40mg 30 Comprimidos Revestidos Eurofarma;345.0;12
Oxcarbazepina 300mg 60 Comprimidos Revestidos Genérico Medley (C1);345.0;13
Pomada Lidocaína 5% 25g Lidopass Laranja Cimed;345.0;13
Natrilix SR 60 Comprimidos Revestidos Servier;345.0;14
Crestor 40mg 30 Comprimidos Revestidos Astrazeneca;345.0;12
Ancoron Libbs 200mg 30ml;345.0;15
Pedialyte Max 500ml Uva com Zinco Abbott;345.0;15
Bramicar HCT 80mg+12,5mg 60 Comprimidos Sigma Pharma;345.0;15
Flexalgin 30 Comprimidos;345.0;13
Toragesic Oftálmico 5mg/ml 5ml Legrand;345.0;12
Cerazette 75mcg 84 Comprimidos Revestidos;345.0;14
Nivux 100mg+20mg 12 Comprimidos Sigma Pharma;345.0;14
Dramin B6 50mg/10mg 30 Comprimidos Revestidos;345.0;12
Ciflogex Menta Spray 30ml;345.0;14
Nortriptilina 25mg 30 Cápsulas Genérico Ranbaxy (C1);345.0;12
Esomeprazol Magnésico 40mg Genérico Ranbaxy 28 Comprimidos Revestidos;345.0;12
Femiane 75mgc 21 Drágeas;345.0;13
Ramipril 5mg 30 Comprimidos Genérico Medley;345.0;14
Finasterida 1mg 60 Comprimidos Revestidos Genérico EMS;345.0;12
Gamatop 30G Herbarium;345.0;13
Metoprolol 25mg 30 Comprimidos Genérico Neo Química;344.0;13
Cialis Diario 5mg 30 Comprimidos Lilly;344.0;14
Florent 100mg 12 Cápsulas Duras;344.0;14
Diacqua 50mg 30 Comprimidos;344.0;14
Sinudoron 80 Comprimidos Weleda;344.0;16
Cataflam Pro XT Emulgel 50g GSK;344.0;12
Cetorolaco Sublingual 10mg 10 Comprimidos Genérico União Química;344.0;16
Betnovate Creme GSK 30g;344.0;14
Liberfem 2mg + 0,03mg 63 Comprimidos Revestidos Adium;344.0;14
Escitalopram 15mg 30 Comprimidos Revestidos Genérico EMS (C1);344.0;14
Orlistate 120mg Genérico Prati 84 Cápsulas Gelatinosas Duras;344.0;12
Amome 50mg Suspensão Oral 120ml Mantecorp;344.0;15
Amalfi 20mg 30 Cápsulas Eurofarma (C2);344.0;14
Nevanac 5ml Novartis;344.0;13
Oxycontin 10mg 14 Comprimidos Revestidos Mundipharma (A1);344.0;14
Hedera Xarope 150ml;344.0;13
Rocefin IV Injetável Roche 1g 10ml;344.0;13
Naprix 2,5Mg 30 Comprimidos Libbs;344.0;14
Neuleptil Adulto 20ml Gotas Aventis (C1);344.0;13
Nervocalm 250mg 60 Comprimidos;344.0;13
Anlodipino Genérico Sandoz 5mg 60 Comprimidos;344.0;12
Maxalgina Solução Oral 20ml;344.0;14
Mefex 500mg 10 Comprimidos Revestidos Aché;344.0;13
Memantina 10mg 60 Comprimidos Revestidos Genérico Prati-Donaduzzi (C1);344.0;14
Loratamed Xarope 100ml;344.0;13
Bupium XL 150mg 30 Comprimidos Revestidos;344.0;13
Melocox 15mg 10 Comprimidos Eurofarma;344.0;13
Mel Orgânico 300g Bisnaga Baldoni;344.0;13
Benatux 12 Pastilhas Mel E Limão Cifarma;344.0;14
Oto Betnovate Solução Otológica 10ml;343.0;12
Dimesilato de Lisdexanfetamina Genérico EMS 30mg 30 Cápsulas (A3);343.0;14
Nebivolol 5mg 28 Comprimidos Revestidos Genérico Neo Química;343.0;13
Moxifloxacino 400mg 5 Comprimidos Revestidos Genérico Prati-Donaduzzi;343.0;13
Mel Rosado Farmax 30ml;343.0;12
Sinvascor 20mg 30 Comprimidos Revestidos;343.0;14
Finasterida 1mg 30 Comprimidos Revestidos Genérico Cimed;343.0;16
Vivencia Patch 10cm 18mg 9,5mg  30 Adesivos Aché (C1);343.0;14
Abretia 30mg 30 Cápsulas Liberação Retardada FQM (C1);343.0;14
Secfar 1000Mg 4 Comprimidos Elofar;343.0;13
Profenid Retard Aventis 200mg 10 Comprimidos;343.0;12
Ebastel Eurofarma 10mg 10 Comprimidos;343.0;13
Glivance XR 500+30mg 60 Comprimidos Merck;343.0;13
Bramicar 80mg 30 Comprimidos Sigma Pharma;343.0;13
Bromazepam 6mg 30 Comprimidos Genérico EMS (B1);343.0;13
Mud Oral Pom 1mg 10g Momenta;343.0;15
Dimesilato de Lisdexanfetamina 50mg 30 Cápsulas Genérico Pharlab (A3);343.0;15
Labirin 16mg 30 Comprimidos Apsen;343.0;13
Ceftriaxona Injetável Genérico Eurofarma 500mg 2ml IM;343.0;12
Gel Granado 45g Calos E Bolhas Pink;343.0;14
Concor HCT 10+25mg 30 Comprimidos Merck;342.0;14
Condflex 500mg 60 Cápsulas;342.0;13
Azitromicina Di-Hidratada 500mg Genérico Prati 5 Comprimidos Revestidos;342.0;12
Dexclorfeniramina + Betametasona 2mg + 0,25mg 20 Comprimidos Genérico EMS;342.0;16
Tramadol + Paracetamol 37,5mg + 325mg 10 Comprimidos Genérico Neo Química (A2);342.0;13
Clabat 50mg/ml (250mg/5ml) Sigma Pharma;342.0;12
Minociclina Genérico Ranbaxy 100mg 30 Comprimidos;342.0;13
Perola 75mg 84 Comprimidos;342.0;13
Sal De Fruta Eno Sabor Guaraná 2 Envelopes com 5g cada;342.0;14
Penetro Spray 50 ml Megalabs;342.0;17
Adipept 40mg 28 Comprimidos Revestidos;342.0;13
Olmetec 20Mg 30 Comprimidos Pfizer;342.0;13
Carvedilol 6,25mg 30 Comprimidos Genérico Biosintética;342.0;13
Xarelto 2,5mg 60 Comprimidos Revestidos Bayer;342.0;13
Desenvo 50mg 60 Comprimidos Revestidos Biosintética (C1);342.0;14
Olmy 20mg 30 Comprimidos Revestidos Germed;342.0;14
Flogo-Rosa 10 Envelopes Aché;342.0;16
Xakilis 5mg 20 Comprimidos Revestidos EMS;342.0;14
Vannair 6+200mcg 120 Doses AstraZeneca;342.0;13
Divalcon ER 500mg 60 Comprimidos Revestidos Abbott (C1);342.0;12
Oxene 4mg 30 Sachês Biosintética;342.0;14
Depakote ER 250mg 30 Comprimidos Abbott (C1);342.0;13
Cronocor 6,25mg 30 Comprimidos Biolab;342.0;13
Verrux Solução Dermatológica 10ml;342.0;14
Venlafaxina 150mg 30 Cápsulas Genérico EMS (C1);342.0;15
Micardis HCT 40mg/12,5mg 30 Comprimidos;342.0;12
Insit 25mg 30 Cápsulas Apsen (C1);342.0;12
Azitromicina 500mg 5 Comprimidos Revestidos Genérico Eurofarma;342.0;12
Dicoxibe 200mg 15 Cápsulas Upjohn (C1);342.0;15
Colpotrofine CR Vaginal 30g + 20 Aplicações Theramex;342.0;13
Aradois 100mg 60 Comprimidos Biolab;342.0;13
Verical 60 cápsulas Apsen;342.0;14
Zoltec Wyeth 150mg 1 Cápsula;341.0;14
Prednisona 20mg 10 Cápsulas Genérico Biosintética;341.0;14
Mytro SL 10mg 20 Comprimidos Myralis;341.0;12
Celerg 20 Comprimidos;341.0;13
Suplemento Alimentar Melatonina Vitasay Laranja Orodispersíveis 90 Comprimidos;341.0;14
Sumax 25mg 6 Comprimidos Revestidos Libbs;341.0;14
Colírio Moura Brasil 20ml Opella;341.0;15
Supositório Granado Glicerina Adulto 12 Unidades;341.0;12
Celecoxibe 200mg 10 Cápsulas Genérico Sandoz (C1);341.0;14
Mupirocina Genérico Prati Pomada Dermatológica 15g;341.0;12
Zior Aché 250mg 28 Comprimidos;341.0;14
Vasopril Plus 20mg+12,5mg 30 Comprimidos Biolab;341.0;14
Divalproato de Sódio 500mg 30 Comprimidos Revestidos Genérico Eurofarma (C1);341.0;13
Clavulin Es 600Mg 100Ml Gsk;341.0;14
Belpele Gel 0,3% 30g FMQ;341.0;14
Synthroid 125mcg 30 Comprimidos Abbott;341.0;13
Hetori 60mg 14 Comprimidos Grunenthal (C1);341.0;13
Naproxeno 550mg 20 Comprimidos Genérico Neo Química;341.0;13
Calotrat Solução Dermatológica 5ml;341.0;14
Gastrol Envelope Sabor Limão Hypera Pharma 5g AV*;341.0;12
MinoxiHard Loção Capilar 100ml;341.0;13
Benicar 20mg 30 Comprimidos Revestidos;341.0;14
Asea HCT 40+12,5mg 30 Comprimidos Revestidos Supera;341.0;13
Clilon Solução Oftálmica 0,5% 5ml Aché;341.0;13
Salonpas Grande Adesivos Transdérmicos 4 Unidades;341.0;13
Acertil 5mg 30 Comprimidos Revestidos;341.0;16
Apresolina 50mg 60 Dragés Novartis;341.0;12
Acetilcisteína 200mg 16 Envelopes Genérico EMS;341.0;12
Exodus 20mg 30 Comprimidos Revestidos Aché (C1);341.0;13
Ecoflux Propolis Spray Laranja Gengibre Mel 30ml;341.0;12
Ciclobenzaprina 5mg 15 Comprimidos Revestidos Genérico Biosintética;341.0;13
Fenofibrato 200mg 30 Cápsulas Genérico EMS;340.0;13
Albocresil 12ml Solução Hypera;340.0;14
Procoralan Ivabradina 7,5mg 56 Comprimidos Servier;340.0;14
Cardilol 6,25mg 60 Comprimidos Libbs;340.0;13
Emprol XR 50mg 30 Comprimidos Revestidos Hypermarcas;340.0;14
Zetsim 10+20mg 30 Comprimidos Supera;340.0;12
Xultophy Inj 1sist 3ml Novo Nordisk;340.0;12
Omepramix 7 Cartelas Ache;340.0;13
Xarope EMS Expector 120ml Dexclor EMS;340.0;13
Benegrip Multi Noite 800mg + 20mg + 4mg 12 Comprimidos;340.0;13
VeePi 750mg 30 Comprimidos Torrent (C1);340.0;14
Tioconazol + Tinidazol Creme Vaginal 35g Genérico EMS;340.0;14
Neblock 5mg 100 Comprimidos;340.0;12
Insit 100mg 30 Cápsulas Apsen (C1);340.0;15
Levonorgestrel + Etinilestradiol 21 Comprimidos Genérico Mabra;340.0;12
Peg-Lax Limão Pó para Solução Oral 14 Sachês de 17,5g;340.0;12
Meloxicam 15mg Genérico Cimed 10 Comprimidos;340.0;13
Simeticona 75mg/ml Genérico Biosintética Gotas 10ml;340.0;16
Trol 100mg 10 Comprimidos Revestidos Supera (A2);340.0;13
Buscopan 10mg/ml 20ml;340.0;12
Gyno Iruxol Pomada Abbott 30g;340.0;14
Axetil de Cefuroxima 250mg 10 Comprimidos Genérico Ranbaxy;340.0;14
Kaloba Solução Oral 50ml;340.0;13
Amoxicilina + Clavulanato De Potássio 500mg 18 Comprimidos Revestidos Genérico Novartis;339.0;12
Lakos 200mg 60 Comprimidos Revestidos Libbs (C1);339.0;13
Pomada Hirudoid 300 40g Sankyo;339.0;14
Clavulin Bd 400Mg 140Ml Gsk;339.0;14
Paroxetina 20mg Genérico Cimed 30 comprimidos Revestidos (C1);339.0;13
Pomada Atobach 1mg 10g Germed;339.0;13
Montelucaste Sódico 4mg 30 Comprimidos Genérico Biosintética;339.0;13
Inzelm 10mg 30 Comprimidos;339.0;12
Celebra AD 200mg 10 Cápsulas Upjohn (C1);339.0;13
Analgésico Flanax 550mg  Bayer Dores Intensas com  15 comprimidos (embalagem econômica);339.0;13
Carvedilol 12,5mg 30 Comprimidos Genérico Biosintética;339.0;13
ProVance Limão 100 000 000UFC 30 Comprimidos Mastigáveis;339.0;12
Ciclobenzaprina 10mg 15 Comprimidos Revestidos Genérico Biosintético;339.0;12
Puran T4 100mcg 30 Comprimidos Sanofi;339.0;13
Figavit 500mg Com 60 Cápsulas Praiamar;339.0;15
Mirugell 4mg/ml + 3mg/ml + 1,8mg/ml Solução Oftálmica 15ml;339.0;13
Esalerg D12 2,5mg+120mg 10 Comprimidos Aché;339.0;14
Olmy 20mg 60 Comprimidos Revestidos Germed;339.0;15
Ravuma 100mg 30 Comprimidos Biosintética;339.0;13
Fexofenadina 180mg 10 Comprimidos Genérico Ranbaxy;339.0;13
Amoxicilina 875mg 14 Comprimidos Revestidos Genérico Biosintética;339.0;13
Levocetirizina 5mg 10 Comprimidos Revestidos Genérico EMS;339.0;15
Cilostazol 100mg 60 Comprimidos Genérico Eurofarma;339.0;12
Sulfametoxazol + Trimetoprima 400mg/80mg 20 Comprimidos Genérico Teuto;339.0;14
Ritalina 10mg 60 Comprimidos;339.0;13
Hidroclorotiazida 25mg 30 Comprimidos Genérico EMS;339.0;13
Repoflor 200mg 6 Cápsulas;339.0;12
Glunac 5 mg 30 comprimidos Brace Pharma;339.0;15
Dobeven 500Mg 30 Comprimidos Apsen;339.0;13
Glicosamina 30 Sachês Genérico Nova Química;338.0;12
Depakote Sprinkle 125mg 30 Cápsulas Abbot (C1);338.0;14
Doxazosina 2mg 30 Comprimidos Genérico Teuto;338.0;13
Petamig 30 Cápsulas Herbarium;338.0;12
Allegra Antialérgico Pediátrico Cloridrato de Fexofenadina 6mg/ml Suspenção Oral 60ml;338.0;13
Permear 300mg 30 Comprimidos;338.0;13
Nitrofurantoína 100mg Genérico Teuto 28 Cápsulas Duras;338.0;14
Sildenafila 50mg 2 Comprimidos Genérico Neo Química;338.0;15
Livepax 750mg 7 Comprimidos Revestidos Aché;338.0;12
Fluimucil Solução Injetável 5 Ampola de 3ml;338.0;13
Enalapril 10mg 30 Comprimidos Genérico Neo Química;338.0;15
Alopurinol 300mg Genérico Sandoz 30 Comprimidos;338.0;13
Pasalix 20 Comprimidos Marjan;338.0;13
Olmy HCT 20+12,5mg 30 Comprimidos Revestidos Germed;338.0;13
Penvir 500mg 21 Comprimidos Revestidos;338.0;13
Hyabak Solução Oftálmica 10ml;338.0;12
Bromexina 120ml Adulto Genérico Globo;338.0;12
Paracetamol + Cafeína 20 Comprimidos Revestidos Genérico EMS;338.0;13
Diovan Amlo Fix 160mg + 5mg 28 Comprimidos FQM;338.0;15
Molieri 30 3 mg + 0,03 mg 63 Comprimidos Eurofarma;338.0;14
Celecoxibe 200mg 30 Cápsulas Genérico Teuto (C1);338.0;13
Trezor 5mg 60 Comprimidos Revestidos Aché;338.0;14
Amoxicilina + Clavulanato de Potássio 400mg 70ml Suspensão Oral Genérico EMS;338.0;14
Sitagliptina Genérico Sandoz 25mg 30 Comprimidos Revestidos;338.0;15
Maleato De Dexclorfeniramina 0,4mg/mL Genérico Cimed Solução Oral 120ml;338.0;12
Cloridrato De Hidroxizina 25mg Genérico EMS 30 Comprimidos;338.0;12
Daforin 20mg 60 Comprimidos Revestidos;338.0;14
Clopixol 10mg 20 Comprimidos Lundbeck (C1);338.0;12
MTX Metotrexato 25mg/ml Solução Injetável 2ml Blau;338.0;17
Vast 10mg 30 Comprimidos Revestidos Eurofarma;338.0;14
Alopurinol 300mg 60 Comprimidos Genérico Sandoz;338.0;13
Pyridium Adium 100mg 25 Comprimidos;337.0;13
Dipirona Sódica 500mg Genérico Medley Genérico Medley 30 Comprimidos;337.0;13
Floratil 200mg em Pó 6 Envelopes;337.0;13
Colpistatin Creme Vaginal Aché 40g com Aplicador;337.0;13
Naldecon Febre 750mg 10 Comprimido Reckitt;337.0;12
Domperidona 10mg Genérico Ranbaxy 60 Comprimidos;337.0;12
Bamifix 300mg 20 Comprimidos Chiesi;337.0;15
Solução Oftalmica Visiopred 10mg/ml Geolab 5ml;337.0;14
Nicorette 2mg Ice Menta 30 Gomas;337.0;13
Laxsotrin 120ml Salada de Frutas Catarinense;337.0;12
Dexaneurin Injetável 3 Ampolas A + 3 Ampolas B;337.0;14
Bifilac Geflora 14 Sticks Pó Mantecorp;337.0;13
Trol Par 37,5+325mg 10 Cápsulas Supera (A2);337.0;12
Uro-Vaxom 6mg 30 Cápsulas;337.0;14
Vacina Meningocócica ACWY Nimenrix AD/PED 0.5 ml Pfizer + Aplicação;337.0;14
Allegra Antialérgico Pediátrico Cloridrato de Fexofenadina Suspensão Oral 60ml;337.0;15
Cetoconazol + Betametasona Pomada Dermatológica 30g Genérico Eurofarma;337.0;15
Tada Diario 5mg 30 Comprimidos Eurofarma;337.0;12
Losartana Potássica 50mg Genérico Germed 30 Comprimidos Revestidos;337.0;12
Egide 25mg 60 Comprimidos Revestidos Libbs (C1);337.0;12
Amoxicilina Suspensão Oral Genérico EMS 500mg/5ml 150ml;337.0;14
Primid 250mg 20 Comprimidos Apsen (C1);337.0;12
Furosemida 40mg Genérico Cimed 30 Comprimidos;337.0;13
Minoxidil 50mg/ml 50ml Allovita Legrand;337.0;13
Actonel Chronos 35mg 4 Comprimidos Revestidos Theramex;337.0;12
Rapilax Gotas Laxante Hertz 30ml;337.0;13
Onbrize 150Mg 30 Comprimidos+Inalador Novartis;337.0;12
Dacxi 20mg 28 Comprimidos Revestidos Biolab;337.0;12
Quenzor 100mg 30 Cápsulas Liberação Prolongada Libbs;337.0;12
LuftaGastro Sachê Líquido 10ml;337.0;14
Lune 10mg 30 Comprimidos Revestidos Mantecorp (B1);337.0;12
Nebivolol 5mg 30 Comprimidos Genérico Biolab;336.0;13
Arnica Do Mato Spray 150ml As Ervas Curam;336.0;15
Venaflon 450mg/50mg 30 Comprimidos Revestidos;336.0;13
Doricin 10 Comprimidos Avulso EMS;336.0;14
Atip XR 200mg 30 Comprimidos Revestidos Supera (C1);336.0;12
Paco 500 + 30mg 24 Comprimidos Revestidos Eurofarma (A2);336.0;13
Rinosoro Alto Volume Baby Frasco + Seringa 20ml Hypera;336.0;14
Dimesilato de Lisdexanfetamina Genérico EMS 50mg 30 Cápsulas (A3);336.0;14
Inelatte 60 Tabletes Sabor Chocolate Zero Açúcar Aché;336.0;15
Semtri 50mg 30 Comprimidos Biolab (C1);336.0;14
Dipirona 1g 10 Comprimidos Genérico Neo Química;336.0;13
Bup XL 300mg 60 Comprimidos Revestidos Liberação Prolongada 24H Eurofarma (C1);336.0;14
Xafac 20mg Apsen 28 Comprimidos Revestidos;336.0;14
Fixare Pro+ Suplemento Alimentar com cálcio - 60 Comprimidos;336.0;14
Adipept 20Mg 28 Comprimidos Revestidos Ache;336.0;12
Flagyl 250Mg 20 Comprimidos Sanofi-Aventis;336.0;14
Azorga 6Ml Novartis;336.0;14
Ginesse 0,075mg/0,02mg 21 Comprimidos Revestidos;336.0;13
Dorflex Analgésico e Relaxante Muscular 300mg + 35mg + 50mg Sanofi 50 Comprimidos;336.0;12
Cimetidina 200mg 20 Comprimidos Genérico Teuto;336.0;14
Ciproterona + Etinilestradiol 2mg + 0,35mg 63 Comprimidos Revestidos Genérico Biosintética;336.0;13
Complexo Homeopático Almeida Prado 28 60 Comprimidos;336.0;12
Neumosin 400Mg 7 Comprimidos Revestidos Supera;336.0;13
Niki 3mg/0,02mg 72 Comprimidos Revestidos;336.0;13
Pealiv 300Mg Com 30 Comprimidos;336.0;12
Restiva 20mg 2 Adesivos Transdérmicos Mundipharma (A1);336.0;12
Brasart HCT 320mg/12,5mg 30 Comprimidos Revestidos;336.0;12
Culturelle Junior 10 Comprimidos Mastigáveis Cellera;336.0;15
Lidocaína Gel 2% 30g Genérico Cristália;336.0;13
Lipidil 200mg 30 Cápsulas Abbott;336.0;14
Vick Pyrena 5g Envelope Maçã/Canela AV*;336.0;15
Supositório Glicerina Infantil 6 Supositórios Glicerilax Belfar;336.0;13
Culturelle Saúde Digestiva 10 Cápsulas Cellera;336.0;13
Omeprazol 20mg 56 Cápsulas Genérico Cimed;336.0;12
Forteviron 250mg 20 Comprimidos Waldemiro Pereira;336.0;13
Biofenac Gel 30g Aché;336.0;15
Onua 75mcg 28 Comprimidos Revestidos FQM;336.0;13
Tebonin 120mg 30 Comprimidos Herbarium;335.0;12
Xarope Expec Pulmon Plus 120ml Guaco e Menta Prevent;335.0;13
Quenzor 25 mg 30 Cápsulas de Liberação Prolongada Libbs;335.0;13
Ancoron 100mg 60 Comprimidos Revestidos;335.0;13
Livepax 750mg 5 Comprimidos Revestidos Aché;335.0;13
Simeticona 125mg Genérico Cimed 10 Cápsulas Gelatinosas;335.0;14
Dermacerium 50G Silvestre;335.0;13
Bisoprolol 1,25mg 30 Comprimidos Genérico EMS;335.0;14
Ducox 200mg 30 Cápsulas Momenta (C1);335.0;14
Mesalazina 400mg 30 Comprimidos Revestidos Genérico Prati-Donaduzzi;335.0;13
Complexo Homeopático Almeida Prado 16 60 Comprimidos;335.0;13
Fexx 180mg 10 Comprimidos Revestidos Cimed;335.0;14
Olmesartana + HCT 40 + 12,5mg 30 Comprimidos Revestidos Genérico EMS;335.0;14
Olmy Anlo 40mg+10mg 60 Comprimidos Revestidos Brace Pharma;335.0;13
Extrato de Própolis 30ml;335.0;13
Gliclazida 60mg 30 Comprimidos Liberação Prolongada Genérico Pharlab;335.0;12
"Tylenol DC Múltiplas Dores 4 Comprimidos Revestidos Johnson &amp; Johnson Avulso";335.0;13
Dorflex Analgésico Relaxante Muscular Max Dipirona Dor no Corpo Intensa 600mg + 70mg + 100mg 16 Comp;335.0;14
Glibenclamida 5mg 30 Comprimidos Genérico Neo Química;335.0;14
Ecoflux Propolis Spray Menta Gengibre Mel 30ml;335.0;13
Tratamento da candidíase Gino-Canesten® Creme Vaginal - 6 dias;335.0;14
Desduo 50mg 60 Comprimidos Revestidos Liberação Prolongada Torrent (C1);335.0;13
Colchis 1mg 30 Comprimidos Apsen;335.0;13
Lanico 875/125mg 14 Comprimidos Supera;335.0;13
Carverol 250mg 20 Comprimidos;335.0;14
Cataflampro XT Emulgel Gel Dermatológico 100g;335.0;12
Alivium Suspensão Oral 20ml;335.0;13
Bupium XL 150mg 60 Comprimidos Revestidos;335.0;13
Diovan Amlo Fix 320mg/5mg 28 Comprimidos Revestidos;334.0;13
Avodart 0,5mg 30 Cápsulas Gelatinosas;334.0;13
Calman 100mg + 30mg + 100mg 20 Comprimidos;334.0;14
Brometo De Ipratrópio 0,25mg/ml Genérico Teuto Solução Inalatória 20ml;334.0;13
Pomada Iruxol 0,6UI/g 15g Sem Espátula Abbott;334.0;13
Propranolol Ayerst 40mg 30 Comprimidos Sigma Pharma;334.0;12
Puran T4 175mcg 30 Comprimidos Sanofi;334.0;13
Montelair 5mg 60 Comprimidos Mast Aché;334.0;12
Amoxicilina + Clavulanato de Potássio 500mg 12 Comprimidos Genérico EMS;334.0;14
Trezor 40mg 30 Comprimidos Revestidos Aché;334.0;13
Imunoflan Zero 200Ml Herbarium;334.0;13
Diprospan Suspensão Injetável 1 Ampola de 1ml + Seringa Dosadora;334.0;13
Sonic 50mg 60 Comprimidos;334.0;13
Restiva 5mg 4 Adesivos Transdérmicos Mundipharma (A1);334.0;13
Neosaldina 30mg/300mg/30mg 4 Comprimidos;334.0;13
Tadalafila 20mg 1 Comprimido Revestido Genérico EMS;334.0;13
Apresolina 25mg 20 Drágeas Novartis;334.0;12
Loxonin Flex 100mg 3 Adesivos;334.0;13
Decadron Aché 0,5mg 20 Comprimidos;334.0;12
Maxapran 20mg 60 Comprimidos Revestidos;334.0;13
Olmecor 20mg 60 Comprimidos Revestidos Torrent;334.0;13
Viverdal 3mg 30 Comprimidos Revestidos Genom (C1);334.0;16
Tam 250mg 30 Comprimidos Revestidos Supera (C1);334.0;13
Perlid Solução Oral 30ml;334.0;13
Gesico Duo 37,5+325mg 30 Comprimidos Revestidos Eurofarma (A2);334.0;14
Nimegon Met 50+1000Mg 56 Comprimidos Revestidos Supera;334.0;12
Predsim Solução 100ml Mantecorp;334.0;12
Primia Acetix 600mg 16 Envelopes Acetilcisteína Catarinense;334.0;12
Euthyrox 50mcg 50 Comprimidos Merck;333.0;14
Fostair HFA 100/6mcg 120 Doses Com Contador Chiesi;333.0;14
Miosan 5Mg 30 Comprimidos Revestidos Apsen;333.0;14
Drospirenona + Etinilestradiol 3mg + 0,03mg 21 Comprimidos Revestidos Genérico EMS;333.0;12
Drospirenona 3mg + Etinilestradiol 0,02mg 24 + 4 Comprimidos Revestidos Genérico EMS;333.0;12
Metronidazol Gel Vaginal 100mg/g 50g Genérico Prati-Donaduzzi;333.0;13
Mesacol Takeda 250mg 15 Supositórios;333.0;14
Bio GG 10BI+1 000UI 7 Cápsulas;333.0;13
Concor 2,5mg 30 Comprimidos Revestidos Merck;333.0;12
Sorine Nebulizador 45ml Aché;333.0;14
Diovan 320mg 28 Comprimidos FQM;333.0;13
Coglive 8mg 30 Cápsulas Dura Liberação Prolongada Liberação LIBBS (C1);333.0;14
Dorflex Analgésico e Relaxante Muscular 300mg + 35mg + 50mg Sanofi 10 Comprimidos;333.0;12
Triplixam 10mg/2,5mg/5mg 30 Comprimidos Revestidos;333.0;16
Trileptal 300mg 60 Comprimidos Novartis (C1);333.0;14
Solução para Lentes Limp Lent 470ml;333.0;14
Sitagliptina Genérico Sandoz 100mg 60 Comprimidos Revestidos;333.0;15
Allenasal Suspensão Nasal 16,5ml;333.0;14
Marevan 2,5mg 60 Comprimidos FQM;333.0;13
Diovan 80mg 28 Comprimidos Revestidos;333.0;15
Buscofem 400mg 20 Cápsulas;333.0;13
Aradois HCT 50+12,5mg 60 Comprimidos Revestidos Biolab;333.0;14
Hepatilon 10ml Hertz;333.0;13
Zyloric 300mg 30 Cápsulas Aspen;333.0;13
Osteonutri 600mg + 400UI 60 Comprimidos;333.0;13
Pomada Hipoglós Transparente 30g;333.0;14
Advil 12h 600mg 6 Comprimidos Revestidos;333.0;12
Parzo 200mg 10 Cápsulas Biosintética;332.0;13
Alopurinol 100mg Genérico Prati 30 Comprimidos;332.0;13
Elani Ciclo 3mg/0,03mg 21 Comprimidos Revestidos;332.0;13
Aerolin 10ml Solução Nebulização GSK;332.0;14
Propomax 30ml Extrato de Própolis Apis Flora;332.0;13
Óleo Essencial Therapi 10ml Ar das Montanhas;332.0;14
Adorlan 25mg/25mg 20 Comprimidos;332.0;16
Afetus 100mg 30 Comprimidos Eurofarma (C1);332.0;12
Naproxeno 500mg 20 Comprimidos Genérico Teuto;332.0;12
Hepatilon Solução Oral 150ml;332.0;14
Azitromicina 900mg 22,5ml Genérico Prati;332.0;13
Paco 500+30mg 48 Comprimidos Eurofarma (A2);332.0;13
Musculare 5mg 30 Comprimidos Revestidos;332.0;13
Stilnox 10mg 28 Comprimidos Sanofi (B1);332.0;15
Cabergolina 0,5mg 8 Comprimidos Genérico Prati;332.0;12
Mirtax 10mg 30 Comprimidos Revestidos Aché;332.0;14
Nimesulida 100mg 12 Comprimidos Genérico EMS;332.0;13
Alendronato de Sódio Genérico Teuto 70mg 4 Comprimidos;332.0;14
Siilif 100mg 30 Comprimidos Revestido Takeda;332.0;14
Salonpas Patch 5 Unidades;332.0;14
