int64_field_0;venda_id;nome_produto;data_venda;quantidade
36190;62980;Comfect 5 mg 30 Comprimidos Revestidos Aché (C1);04-2024;27.0
36938;21028;Phosfoenema Solução Retal 130ml;04-2024;27.0
37772;26080;Pedialyte Max Uva 500ml;04-2024;27.0
38161;61036;Epéz 10mg 30 Comprimidos Revestidos;04-2024;27.0
39049;68510;Acetato de Clormadinona + Etinilestradiol 21 Comprimidos Revestidos Genérico Althaia;04-2024;27.0
40101;70751;Picbam 2,5mg 60 Comprimidos Revestidos Mantecorp;04-2024;27.0
40232;20140;Simeticona 125mg Genérico Cimed 10 Cápsulas Gelatinosas;04-2024;27.0
40260;29812;Fenaflan Ice Aerossol Teuto 150ml;04-2024;27.0
40520;45172;Ster 10mg 5ml Genom;04-2024;27.0
41066;64252;Unitidazin 100mg 20 Comprimidos Revestidos Genom;04-2024;27.0
41443;2944;Azitromicina Di-Hidratada 500mg Genérico Prati 5 Comprimidos Revestidos;04-2024;27.0
42000;45580;Colírio Xalatan 0,005% 2,5Ml Upjohn;04-2024;27.0
43324;56368;Vacina MMR II TrÍplice Viral C/DIL 1 Dose MSD + Aplicação;04-2024;27.0
45667;18112;Betalor Biosintética 5mg + 25mg 30 Comprimidos;04-2024;27.0
46076;69712;Fosfato de Codeína 30mg 2 Blisters Genérico Nova Química (A2);04-2024;27.0
46694;47752;Vildagliptina 50mg 30 Comprimidos Genérico Althaia;04-2024;27.0
47046;5176;Praiva 400mg 7 Comprimidos Revestidos Eurofarma;04-2024;27.0
48160;37444;Kyleena 19,5mg DIU com Insertor Bayer;04-2024;27.0
48998;54412;Andriodermol Solução Dermatológica 50ml;04-2024;27.0
49321;44440;Vabam 15mg 30 Comprimidos Mantecorp;04-2024;27.0
51924;25276;Silimalon 70 + 100mg 10 Comprimidos Rev Zydus;04-2024;27.0
53494;4456;Atak Clav 875+125mg 20 Comprimidos Momenta;04-2024;27.0
54117;38536;Acetato de Clormadinona + Etinilestradiol 21 Comprimidos Revestidos Genérico Althaia;04-2024;27.0
54288;69893;Vacina MMR II TrÍplice Viral C/DIL 1 Dose MSD + Aplicação;04-2024;27.0
56286;71185;Ciflogex Mel Spray 30ml;04-2024;27.0
56773;3088;Levofloxacino 500mg Genérico Cimed 7 Comprimidos Revestidos;04-2024;27.0
57165;208;Allegra 60mg 10 Comprimidos Revestidos;04-2024;27.0
57688;28132;Xarope Benatux 120ml Cifarma;04-2024;27.0
58194;52060;Fitocalm 20 Comprimidos Revestidos;04-2024;27.0
58638;40252;Colpist MT Creme Vaginal Arese 40g com Aplicador;04-2024;27.0
59540;20224;Figatil Flaconete 10ml;04-2024;27.0
60675;18376;Amiobal Baldacci 200mg 30 Comprimidos;04-2024;27.0
60902;36184;Betametasona Creme Dermatológico 30g Genérico Germed;04-2024;27.0
62496;41632;Xarope Abrilar L Mentol 200ml FQM;04-2024;27.0
62628;45352;Andrum 20mg/ml 5ml Aché;04-2024;27.0
63053;55684;Emgality 120mg Injeção 1 Seringa Preenchida 1ml Libbs;04-2024;27.0
63332;8644;Clabat 500mg 14 Comprimidos Revestidos Sigma Pharma;04-2024;27.0
64590;46852;Diamicron MR 60mg 60 Comprimidos;04-2024;27.0
66729;44644;Picbam 2,5mg 60 Comprimidos Revestidos Mantecorp;04-2024;27.0
66926;39496;Miranova  0,10mg + 0,02mg 21 Drágeas;04-2024;27.0
67733;29728;Fosfato de Codeína 30mg 2 Blisters Genérico Nova Química (A2);04-2024;27.0
69169;60124;Quera 0,375mg 30 Cápsulas Liberação Prolongada Cristália (C1);04-2024;27.0
69423;16564;Concardio 10Mg 30 Comprimidos Revestidos Sigma Pharma;04-2024;27.0
70378;48880;Pomada Dermatológica Tarfic 10g;04-2024;27.0
72371;48064;Glifage 500mg 30 Comprimidos Revestidos Merck;04-2024;27.0
429;14308;Bezafibrato Genérico EMS 200mg 20 Comprimidos;04-2024;28.0
445;41272;Coristina D Pro 4 Comprimidos Avulso;04-2024;28.0
897;34108;Diclofenaco Potássico 50mg 20 Comprimidos Genérico EMS;04-2024;28.0
1873;3640;Cefadroxila 500mg 8 Cápsulas Genérico Sandoz;04-2024;28.0
2213;24808;Complexo Homeopático Almeida Prado 34 60 Comprimidos;04-2024;28.0
3138;52408;Steaton 300mg 30 Cápsulas Gel Ache;04-2024;28.0
3565;68596;Adinos Gel 5mg/g 30g Ache;04-2024;28.0
4533;24580;Fly250 250mg 10 Cápsulas;04-2024;28.0
5716;45400;Plenigell 5mg/ml Solução Oftálmica 5ml;04-2024;28.0
5927;30160;Doril 500mg/30mg 20 Comprimidos;04-2024;28.0
6936;72344;Leite de Magnésia 120ml Uniphar;04-2024;28.0
7384;39568;Advil Mulher 400mg 2 Cápsulas;04-2024;28.0
7525;60472;Lyrica 75mg 28 Cápsulas Upjohn (C1);04-2024;28.0
7924;22984;Engov After Berry Vibes 250ml Hypera Pharma;04-2024;28.0
8150;27220;Ciclobenzaprina 10mg 30 Comprimidos Revestidos Genérico Biosintético;04-2024;28.0
8531;22648;Omeprazol 20mg 56 Cápsulas Genérico Geolab;04-2024;28.0
8629;26692;Naproxeno 500mg 10 comprimidos;04-2024;28.0
8816;46192;Lubrificante Oftálmico Carmelose Sódica 0,5% 15ml Aché;04-2024;28.0
9487;26308;Leiba 12 Cápsulas União Química;04-2024;28.0
9559;34936;Algilive 160mg 10 Cápsulas Biosintética;04-2024;28.0
10703;69387;Cod Par 500mg+30mg 36 Comprimidos Supera (A2);04-2024;28.0
13587;34648;Diclofenaco Sódico 100mg 10 Comprimidos Revestidos Genérico EMS;04-2024;28.0
14303;16492;Tenadren 40+12,5mg 30 Comprimidos Sigma;04-2024;28.0
14808;50860;Puran T4 75mcg 30 Comprimidos Sanofi;04-2024;28.0
14885;22732;Leite de Magnésia 120ml Uniphar;04-2024;28.0
15185;6784;Clob-X Gel Galderma 0,05% 30g;04-2024;28.0
15196;44740;Colírio Moura Brasil 20ml Opella;04-2024;28.0
15429;1060;Polaramine 6mg 12 Drágeas;04-2024;28.0
16348;52996;Piascledine 300mg 90 Cápsulas Abbott;04-2024;28.0
17734;62572;Dimesilato de Lisdexanfetamina 50mg 30 Cápsulas Genérico Eurofarma (A3);04-2024;28.0
18387;62296;Ekson Aché 100mg + 25mg 30 Comprimidos;04-2024;28.0
18477;66203;Tenadren 40+12,5mg 30 Comprimidos Sigma;04-2024;28.0
18508;71291;Pomada Nebacetin Baby Prevenção 30g Hypera Pharma;04-2024;28.0
18744;59896;Zolpidem 10mg 30 Comprimidos Revestidos Genérico Teuto (B1);04-2024;28.0
19156;24388;Esomeprazol 20mg 14 Comprimidos Revestidos Genérico EMS;04-2024;28.0
19456;27772;Naramig 2,5mg 4 Comprimidos GSK;04-2024;28.0
20234;36784;Iumi ES 3mg/0,02mg 120 Comprimidos Revestidos;04-2024;28.0
20255;17140;Aradois HCT Biolab 50mg + 12,5mg 30 Comprimidos;04-2024;28.0
21440;71441;Inthos 250mg 60 Cápsulas Gelatinosa FQM;04-2024;28.0
22049;2764;Relvar Ellipta Pó Inalante 30 Doses;04-2024;28.0
22424;42100;Tamiflu 75Mg 10 Comprimidos;04-2024;28.0
22522;43384;Pentoxifilina 400mg 30 Comprimidos Revestidos Genérico Germed;04-2024;28.0
22722;11488;Brasart HCT 320mg/12,5mg 30 Comprimidos Revestidos;04-2024;28.0
24929;58816;Bup XL 300mg 60 Comprimidos Revestidos Liberação Prolongada 24H Eurofarma (C1);04-2024;28.0
27279;26560;Motilium 100Ml Janssen-Cilag;04-2024;28.0
28225;64528;Viverdal 3mg 30 Comprimidos Revestidos Genom (C1);04-2024;28.0
29974;43888;Inibina 10mg 30 Comprimidos Apsen;04-2024;28.0
30162;27160;Dipirona 1g 10 Comprimidos Genérico EMS;04-2024;28.0
30803;48916;Pomada Nebacetin Baby Prevenção 30g Hypera Pharma;04-2024;28.0
31658;51952;Floral Thérapi Sonho Bom 30ml;04-2024;28.0
31858;20872;Loperamida 2mg 12 Comprimidos Genérico Globo;04-2024;28.0
31873;71935;Cimegripe 10 Cápsulas;04-2024;28.0
32822;52600;Inthos 250mg 60 Cápsulas Gelatinosa FQM;04-2024;28.0
33673;14800;Vatis 300mg 90 Comprimidos Libbs;04-2024;28.0
37856;47992;Glucovance 500mg+2,5mg 30 Comprimidos Revestidos Merck;04-2024;28.0
38504;62332;Ginkoba 120mg 30 Comprimidos Revestidos;04-2024;28.0
38638;63604;Deciprax 10mg 30 Comprimidos Revestidos Mantecorp (C1);04-2024;28.0
39030;65068;Neuleptil 10mg 20 Comprimidos Aventis (C1);04-2024;28.0
41136;13132;Diovan 160mg 28 Comprimidos FQM;04-2024;28.0
42654;70744;Levetiracetam 500mg 30 Comprimidos Revestidos Genérico Torrent (C1);04-2024;28.0
43168;22660;Pantoprazol 20mg 28 Comprimidos Revestidos Genérico Biosint;04-2024;28.0
44049;3844;Adinos Gel 5mg/g 30g Ache;04-2024;28.0
44057;4360;Histadin D 5mg/120mg 12 Comprimidos;04-2024;28.0
44734;28732;Alivium 400mg 8 Cápsulas Moles;04-2024;28.0
46039;45316;"Renu Plus Bausch&amp;Lomb 8ml Umidificante";04-2024;28.0
46927;1684;Sepurin 120mg/20mg 20 Drágeas;04-2024;28.0
46981;68353;Cefadroxila 500mg 8 Cápsulas Genérico Sandoz;04-2024;28.0
47159;2548;Leucogen 80mg 90 cápsulas Ache;04-2024;28.0
47826;65716;Frontal 2mg 30 Comprimidos Pfizer (B1);04-2024;28.0
48746;71002;Atrofem 2 Cápsulas Gel Hypera Pharma Avulso;04-2024;28.0
48787;44092;Versa 80mg Injetável 2 Seringa Preenchidas Eurofarma;04-2024;28.0
48802;40360;Atrofem 2 Cápsulas Gel Hypera Pharma Avulso;04-2024;28.0
49905;35908;Tilatil 20mg 10 Comprimidos Mylan;04-2024;28.0
50143;15904;Novanlo 2,5mg 60 Comprimidos Biolab;04-2024;28.0
50328;60040;Elatium 24mg 30 Cápsulas Liberação Prolongada Prati RX (C1);04-2024;28.0
52086;14656;Tenadren Sigma Pharma 40mg + 25mg 30 Comprimidos;04-2024;28.0
52391;14896;Cloridrato De Sotalol 160mg Genérico Sandoz 30 Comprimidos;04-2024;28.0
53192;20008;Muvinlax Pó para Solução Oral 20 Envelopes de 14g;04-2024;28.0
53345;58744;Tolrest 75mg 60 Comprimidos Ache (C1);04-2024;28.0
55277;67255;Clobetasol Creme Dermatológico Genérico EMS 30g;04-2024;28.0
55859;20608;Simeticona Gotas 15ml Genérico Medley;04-2024;28.0
56027;49960;Combodart 0,5mg/0,4mg 90 Cápsulas;04-2024;28.0
56037;2656;Foritus 500mg 14 Comprimidos Revestidos;04-2024;28.0
56423;14788;Press Plus 5mg + 20mg 30 Cápsulas Biolab;04-2024;28.0
56930;30196;Gargotricin Prevent Sabor Menta 12 Pastilhas;04-2024;28.0
57457;58684;Dorene 25mg/ml 60ml Ache (C1);04-2024;28.0
57546;39460;Provera 10mg 14 Comprimidos;04-2024;28.0
57839;50776;Durateston 250mg/ml Solução Injetável 1ml 1 Ampola;04-2024;28.0
59640;57124;Pondera XR 12,5mg 30 Comprimidos Revestidos Eurofarma (C1);04-2024;28.0
59700;40528;Cimegripe 10 Cápsulas;04-2024;28.0
62587;43168;Daflon 900mg/100mg 30 Comprimidos Revestidos;04-2024;28.0
62854;27700;Ibuprofeno 100mg 30ml Ibuflex Legrand;04-2024;28.0
63221;47188;Glyxambi 25mg/5mg 30 Comprimidos Revestidos;04-2024;28.0
63236;55588;Nolvadex-D 20mg 30 Cápsulas AstraZeneca;04-2024;28.0
64381;68080;Agud 500mg + 30mg 24 Comprimidos Biolab (A2);04-2024;28.0
64395;24160;Siilif 100Mg 60 Comprimidos Revestidos Takeda;04-2024;28.0
64445;2284;Clobetasol Creme Dermatológico Genérico EMS 30g;04-2024;28.0
65782;4984;Levetiracetam 500mg 30 Comprimidos Revestidos Genérico Torrent (C1);04-2024;28.0
67148;5608;Decadron Aché 0,5mg 20 Comprimidos;04-2024;28.0
67712;57580;Mirtazapina 45mg 30 Comprimidos Genérico Novartis (C1);04-2024;28.0
68068;68327;Doril 500mg/30mg 20 Comprimidos;04-2024;28.0
68521;44284;Vasogard Aché 50mg 30 Comprimidos;04-2024;28.0
68874;31636;Cod Par 500mg+30mg 36 Comprimidos Supera (A2);04-2024;28.0
69164;5656;Loratamed Xarope 100ml;04-2024;28.0
69338;31276;Agud 500mg + 30mg 24 Comprimidos Biolab (A2);04-2024;28.0
71034;952;Fexofenadina 60mg 10 Comprimidos Revestidos Genérico Cimed;04-2024;28.0
2161;19036;Losartana + Hidroclorotiazida 50mg + 12,5mg 30 Comprimidos Genérico Germed;04-2024;29.0
2902;6316;Sinustrat Vasoconstritor 10Ml Biolab;04-2024;29.0
2911;21316;ProVance Limão 100 000 000UFC 30 Comprimidos Mastigáveis;04-2024;29.0
6259;10024;Xarope Brondelix 100ml Ems;04-2024;29.0
6763;30880;Paracetamol + Codeína 12 Comprimidos Genérico EMS (A2);04-2024;29.0
6974;70430;Bamifix 300mg 20 Comprimidos Chiesi;04-2024;29.0
7441;11956;Indapamida 1,5mg 30 Comprimidos Revestidos Genérico Prati-Donaduzzi;04-2024;29.0
7645;44128;Apixabana 2,5mg Genérico NatcoFarma 60 Comprimidos Revestidos;04-2024;29.0
7661;20836;Eno Abacaxi Pó Efervescente 100g;04-2024;29.0
10227;33772;Piroxicam 20mg 10 Comprimidos Genérico Germed;04-2024;29.0
10418;47944;Glivance Xr 500+30mg 30 Comprimidos Merck;04-2024;29.0
10449;49468;Tadalafila Genérico Cimed 20mg 4 Comprimidos;04-2024;29.0
11423;49744;Finasterida 5mg 30 Comprimidos Revestidos Genérico EMS;04-2024;29.0
12091;30616;Tramal 50mg 20 Cápsulas (A2);04-2024;29.0
12548;14968;Olmecor Triplo 40+10+25mg 30 comprimidos revestidos Torrent;04-2024;29.0
14147;51688;Floral Kids Therapi 30ml Sonequita;04-2024;29.0
14923;53644;Osteoform 70mg 4 Comprimidos Sigma Pharma;04-2024;29.0
15169;25792;Fly Gotas 150mg 15ml Biolab;04-2024;29.0
15396;19936;Inzelm 20mg 60 Comprimidos;04-2024;29.0
16662;25576;Rubenti 200Mg 30 Cápsulas Abbott;04-2024;29.0
16757;71253;Sucrafilm Suspensão Oral 10ml;04-2024;29.0
16895;11200;Plenance EZE 5mg/10mg 30 Cápsulas;04-2024;29.0
17857;34564;Dexador Arese 5000mcg 20 Comprimidos Revestidos;04-2024;29.0
18243;19696;Clinfár 20mg 30 Comprimidos Revestidos Merck;04-2024;29.0
18533;5140;Bamifix 300mg 20 Comprimidos Chiesi;04-2024;29.0
20437;17620;Metoprolol 100mg 30 Comprimidos Genérico Biolab;04-2024;29.0
20647;24136;Losec Mups 20mg 28 Comprimidos Revestidos Biopas;04-2024;29.0
23643;69172;Cefadroxila 500mg 8 Cápsulas Genérico Eurofarma;04-2024;29.0
24784;4624;Predsim Solução 100ml Mantecorp;04-2024;29.0
24832;11752;Cloridrato De Propranolol 40mg Genérico Medley 30 Comprimidos;04-2024;29.0
26202;60424;Canabidiol 20mg/ml 30ml Prati RX (B1);04-2024;29.0
26226;68343;Nicorette 2mg Ice Menta 30 Gomas;04-2024;29.0
26588;53896;Glucoreumin 1,5g 30 Sachês Mylan;04-2024;29.0
27121;41320;Xarope Vick 200mg/12,5ml Mel 100ml;04-2024;29.0
28583;31864;Flogoral Creme Dental 70g Aché;04-2024;29.0
28706;56656;Voextor 10mg 60 Comprimidos Libbs (C1);04-2024;29.0
28708;58408;Zolpidem Genérico EMS 10mg 30 Comprimidos Revestidos (B1);04-2024;29.0
28999;46504;Rybelsus 7mg 30 Comprimidos;04-2024;29.0
30027;69457;Osteoform 70mg 4 Comprimidos Sigma Pharma;04-2024;29.0
30397;31600;Tramal Retardado 50mg 10 Comprimidos Revestidos Grünenthal (A2);04-2024;29.0
30514;844;Desloratadina 0,5mg/ml Genérico Prati Xarope 60ml;04-2024;29.0
31161;70534;Tylex 30Mg 24 Comprimidos Janssen (A2);04-2024;29.0
31189;43636;Perivasc 450mg + 50mg 30 Comprimidos;04-2024;29.0
32579;1120;Nitrofurantoína 100mg Genérico Teuto 28 Cápsulas Duras;04-2024;29.0
32746;10984;Atenolol Genérico EMS 25mg 30 Comprimidos;04-2024;29.0
33291;1180;Artrodar TRB Pharma 50mg 30 Comprimidos;04-2024;29.0
33637;22444;Sucrafilm Suspensão Oral 10ml;04-2024;29.0
33832;26236;Nexium 40Mg 28 Comprimidos Revestidos Astrazeneca;04-2024;29.0
34172;63412;Zider 10mg 60 Comprimidos Revestidos Libbs (C1);04-2024;29.0
34301;23404;Motilium 10mg 30 Comprimidos;04-2024;29.0
34328;69358;Gastrogel Suspensão Oral Medquímica 240ml;04-2024;29.0
34611;21472;Esomeprazol 20mg 28 Comprimidos Revestidos Genérico EMS;04-2024;29.0
34707;4180;Axetil Cefuroxima 500Mg 14 Comprimidos Genérico Neo Quimica;04-2024;29.0
35942;41488;Melagrião Spray 30ml Menta Catarinense;04-2024;29.0
36093;30940;Tylex 30Mg 24 Comprimidos Janssen (A2);04-2024;29.0
36780;8596;Tamiram 500mg 7 Comprimidos Eurofarma;04-2024;29.0
36863;35044;Mitrul 15Mg 5 Cápsulas Adium;04-2024;29.0
37799;62776;Sabril 500mg 60 Comprimidos Aventis (C1);04-2024;29.0
37960;3220;Lemont 10+5mg 7 Comprimidos Revestidos Eurofarma;04-2024;29.0
38341;68488;Clinfár 20mg 30 Comprimidos Revestidos Merck;04-2024;29.0
39842;15268;Renitec 5mg 30 Comprimidos Organon;04-2024;29.0
39850;12784;Cor-Select 2,5mg 60 Comprimidos Biolab;04-2024;29.0
39907;58936;Nicorette 2mg Ice Menta 30 Gomas;04-2024;29.0
40349;2824;Xarope Desloratadina 0,5mg/ml 60ml Genérico EMS;04-2024;29.0
40910;45100;Colírio Cineraria Marítima Almeida Prado 10ml;04-2024;29.0
41183;42772;Xarope Adulto Atossion 100ml Elofar;04-2024;29.0
42482;5836;Betatrinta 6 Ampolas 1ml Injetável Eurofarma;04-2024;29.0
42614;32344;Aurom 10mg 2 Comprimidos Prati;04-2024;29.0
42741;35320;Probenxil 50mg 20 Comprimidos Cimed;04-2024;29.0
43234;58804;Equitam 120mg 30 Comprimidos Revestidos;04-2024;29.0
43757;14680;Olmy Anlo 40mg/5mg 30 Comprimidos Revestidos;04-2024;29.0
45524;65212;Extrato de Cannabis Sativa 36,76 mg/ml 30 ml Ease Labs (b1);04-2024;29.0
46755;40480;Stilgrip Hertz 5g Antigripal;04-2024;29.0
46914;57244;Prysma 3mg 20 Comprimidos;04-2024;29.0
47215;32932;CataflamPro Aerossol Solução Dermatológica 85ml;04-2024;29.0
48192;4264;Montelair 4Mg 60 Saches 350G Ache;04-2024;29.0
48876;23500;Gastrogel Suspensão Oral Medquímica 240ml;04-2024;29.0
49474;61384;Vivencia Patch 10cm 18mg 9,5mg  30 Adesivos Aché (C1);04-2024;29.0
50023;66716;Flogoral Creme Dental 70g Aché;04-2024;29.0
50935;4432;Noex 100mcg 100 Doses Eurofarma;04-2024;29.0
51317;37324;Vagifem Intravaginal 10mcg 18 Comprimidos;04-2024;29.0
51443;33292;Salonpas Patch 5 Unidades;04-2024;29.0
51631;41860;Coristina D Congest 12 Comprimidos Hypera Pharma;04-2024;29.0
51949;43984;Varicoss 20 Drágeas Cifarma;04-2024;29.0
51974;11824;Naprix 2,5mg 90 Comprimidos Libbs;04-2024;29.0
52033;62692;Prysma 1mg 30 Comprimidos Eurofarma (B1);04-2024;29.0
53076;27292;Dipirona Solução Oral Genérico EMS 100ml;04-2024;29.0
54194;48172;Novorapid 100UI/ml Injeção 10ml Novo Nordisk;04-2024;29.0
55406;35632;Triploa 150mg 10 Comprimidos Supera;04-2024;29.0
55725;47092;Glimepirida 2mg Genérico Cimed 30 Comprimidos;04-2024;29.0
56108;65320;Reconter ODT 15mg 30 Comprimidos Libbs (C1);04-2024;29.0
57816;9448;Azi Sigma Pharma 500mg 3 Comprimidos;04-2024;29.0
59580;61372;Melatonum Mantecorp Menta Gotas 30ml;04-2024;29.0
59781;57148;Ginkgo 80mg 30 Cápsulas;04-2024;29.0
60101;64192;Ezonia 1mg 30 comprimidos Momenta (B1);04-2024;29.0
60451;44032;Dacxi 15mg 28 Comprimidos Revestidos Biolab;04-2024;29.0
62868;34624;Arcoxia 90mg 5 Comprimidos (C1);04-2024;29.0
63201;12052;Naprix A 10 mg + 10 mg 30 Cápsulas Libbs;04-2024;29.0
63881;51904;Nervocalm 250mg 20 Comprimidos;04-2024;29.0
64393;46900;Stanglit Libbs 15mg 60 Comprimidos;04-2024;29.0
65128;37216;Tamisa 20mcg 21 Comprimido Revestido;04-2024;29.0
65982;43276;Rivaroxabana 15mg 30 Comprimidos Revestidos Genérico EMS;04-2024;29.0
66151;8872;Azitromicina 600mg 15ml Genérico EMS;04-2024;29.0
66738;8380;Cefadroxila 500mg 8 Cápsulas Genérico Eurofarma;04-2024;29.0
70392;23848;Gengimin 160mg 15 Comprimidos FQM;04-2024;29.0
70804;17872;Ateroma 40mg 30 Comprimidos Revestidos Supera;04-2024;29.0
71163;38644;Tâmisa 0,06mg/0,015mg 28 Comprimidos Revestidos;04-2024;29.0
71605;22612;Gastrol 185mg + 231,5mg + 178mg 10 Pastilhas;04-2024;29.0
71651;35344;Parzo 200mg 15 Cápsulas Biosintética;04-2024;29.0
71666;63664;Razapina 45mg 30 Comprimidos Revestidos Moksha8 (C1);04-2024;29.0
71720;39088;Estradot 100mcg 8 Sistemas Sandoz;04-2024;29.0
71825;61168;Motraz 50mg 60 Comprimidos Momenta (C1);04-2024;29.0
691;67217;Dexclorfeniramina Xarope 100ml Genérico Prati-Donaduzzi;04-2024;30.0
1043;46456;Ozempic 1mg com 4 Agulhas NovoFine 4mm;04-2024;30.0
1063;28684;Paco 500mg/30mg 36 Comprimidos;04-2024;30.0
2771;7492;Jogger 500+400mg 30 Cápsulas Biosintética;04-2024;30.0
4136;45772;Azopt Suspensão Oftálmica 5ml;04-2024;30.0
4856;24760;Gastrobion Gel Cereja 240ml;04-2024;30.0
4908;61600;VeePi 250mg 60 Comprimidos Torrent (C1);04-2024;30.0
5508;3532;Norfloxacino 400mg 14 Comprimidos Revestidos Genérico Medley;04-2024;30.0
5720;32236;Neuralgex Dip 1g 10 Comprimidos Cimed;04-2024;30.0
7007;52288;Floral Therapi 30ml Motiva Mais;04-2024;30.0
8584;63700;Moriale ODT 10mg 60 Comprimidos Orodispersíveis Sigma Pharma (C1);04-2024;30.0
9232;57232;Labirin 24mg 30 Comprimidos Apsen;04-2024;30.0
11310;57484;Elifore 50mg 28 Comprimidos Revestidos Pfizer (C1);04-2024;30.0
11669;36676;Biofenac 11,6mg/g Gel 100g;04-2024;30.0
12399;38776;Pozato Uni 1,5mg 1 Comprimido Libbs;04-2024;30.0
12414;29008;Dorilax DT 450+50+35mg 12 Comprimidos Aché;04-2024;30.0
12960;51220;Euthyrox 137mcg 50 Comprimidos Merck;04-2024;30.0
13178;55396;Secfar 1000Mg 4 Comprimidos Elofar;04-2024;30.0
13536;57748;Sédatif PC 60 Comprimidos;04-2024;30.0
13844;4564;Depo-Provera Suspensão Injetável 150mg 1x1ml com Seringa Preenchida Pfizer;04-2024;30.0
14627;30796;Arnica Gel Herbarium 30g;04-2024;30.0
15174;67433;Tilestal 37,5+325Mg 10 Comprimidos Revestidos Myralis (A2);04-2024;30.0
15243;17716;Vasopril 20mg 60 Comprimidos Biolab;04-2024;30.0
15422;30916;Ibuprofeno Ibuliv 400mg 8 Cápsulas EMS;04-2024;30.0
15477;64756;Bromazepam 3mg 30 Comprimidos Genérico Biosintética (B1);04-2024;30.0
16587;70982;Marevan 2,5mg 60 Comprimidos FQM;04-2024;30.0
17801;63100;Pregabalina 75mg 30 Cápsulas Genérico Eurofarma (C1);04-2024;30.0
19256;16936;Carvedilol 12,5mg 30 Comprimidos Genérico Biosintética;04-2024;30.0
20984;37564;Kaloba Solução Oral 50ml;04-2024;30.0
21119;4120;Xarope EMS Expector 120ml Dexclor EMS;04-2024;30.0
21123;62152;Rexulti 3mg 30 Comprimidos Lundbeck (C1);04-2024;30.0
21928;32392;Tilestal 37,5+325Mg 10 Comprimidos Revestidos Myralis (A2);04-2024;30.0
22151;49780;Doxazosina Genérico Cimed 2mg 30 Comprimidos;04-2024;30.0
22802;43372;Klev 20mg 28 Comprimidos;04-2024;30.0
24056;29584;Doril 10 Comprimidos Hypera Pharma;04-2024;30.0
25588;1564;Salmeterol 25Mcg + 125Mcg Spray 120 Doses Genérico Glenmark;04-2024;30.0
26602;27616;Sonridor CAF 4 Comprimidos GSK AV*;04-2024;30.0
27258;43804;Marevan 2,5mg 60 Comprimidos FQM;04-2024;30.0
27509;12940;Clortalidona 25mg 60 Comprimidos Genérico EMS;04-2024;30.0
27599;55984;Biomag 15mg 30 Cápsulas Aché (B2);04-2024;30.0
27924;26092;Multi-Bi 335mg 10 Cápsulas;04-2024;30.0
28404;61720;Pondera 40mg 20 Comprimidos Revestidos Eurofarma (C1);04-2024;30.0
28979;59692;Cymbalta 30mg 30 Cápsulas Lilly (C1);04-2024;30.0
29280;54736;Icaden Spray 1% 50Ml;04-2024;30.0
29860;20092;Lactosil 10 000FCC 30 Tabletes Dispersíveis;04-2024;30.0
30088;2308;Traturil Granulado 1 Envelopes de 8g;04-2024;30.0
31182;15208;Seloken 100mg 30 Comprimidos;04-2024;30.0
31595;8824;Azi 1g 1 Comprimido Sigma Pharma;04-2024;30.0
33784;4348;Piemonte 4mg 30 Comprimidos Eurofarma;04-2024;30.0
34006;52804;Óleo Essencial Therapi 10ml Lavabo;04-2024;30.0
35006;52264;Óleo de Coco Macrophytus Extra Virgem 200ml;04-2024;30.0
35037;33196;Analgésico Flanax 275mg Bayer com 20 comprimidos (embalagem econômica);04-2024;30.0
36142;69722;Escitalopram 20mg 60 Comprimidos Revestidos Genérico Sandoz (C1);04-2024;30.0
37977;19252;Enalapril 10mg 30 Comprimidos Genérico OneFarma;04-2024;30.0
37999;31300;Targin 10+5mg 28 Comprimidos Revestidos  Mundipharma (A1);04-2024;30.0
40226;65836;Exelon Patch 27mg/15cm (13,3mg) 30 Adesivos  (C1);04-2024;30.0
41119;3076;Dexametasona 4mg Genérico Teuto 10 Comprimidos;04-2024;30.0
41288;44776;Systane Ultra Alcon Sem Conservantes 10Ml;04-2024;30.0
41501;62320;Amytril 25mg 30 Comprimidos Supera (C1);04-2024;30.0
42335;54364;Betametasona Creme Dermatológico 30g Genérico EMS;04-2024;30.0
42404;46264;Dorzolamida + Timolol Oftálmico 5ml Genérico EMS;04-2024;30.0
