Produto;Quantidade_Total;Frequencia_Vendas
Analgésico Sonridor 2 comprimidos efervescentes;186.0;14
Piemonte 4mg 30 comprimidos mastigáveis;186.0;12
Lanz 30mg 28 cápsulas duras de liberação retardada;186.0;12
Analgésico Dorflex Uno 1g com 20 Comprimidos;186.0;12
Atropina 0,5% Solução Oftálmica 5ml;185.0;12
Antigases Mylicon 75mg/ml Gotas 15ml;185.0;14
Teolong 200mg 30 cápsulas com microgrânulos de liberação prolongada;185.0;14
Caltrate Ca 600mg + D3 200 UI 60 comprimidos revestidos;185.0;13
Clopin Duo 75mg + 100mg 30 comprimidos revestidos;185.0;12
Ecos 3mg/ml Xarope Sabor Caramelo 120ml;184.0;12
Apresolina 50mg 60 drágeas;183.0;12
Allexofedrin Pediátrico 6mg/ml EMS Sabor Framboesa 150ml;183.0;14
Biofenac DI 50mg Sabor Cereja 20 comprimidos dispersíveis;183.0;12
Floratil 200mg 6 cápsulas;182.0;13
Busonid Caps 200mcg Refil 60 cápsulas para inalação;182.0;14
Nevrix 100mg + 100mg + 5mg 90 comprimidos revestidos;182.0;12
Pradaxa 75mg 30 cápsulas;182.0;12
Ginkoba 120mg 30 comprimidos revestidos;181.0;12
Solução Oftálmica Ster MD 1,2mg/ml 10ml;181.0;12
Massageol Pomada 30g;180.0;14
Leite de Magnésia Phillips Hortelã 120ml;178.0;13
Indapen SR 1,5mg 60 comprimidos revestidos;178.0;12
Varivax 300mg 30 comprimidos;178.0;13
Lavagem Nasal Nasoar XT Refil 15 sachês;177.0;14
Pantozol 20mg 28 Comprimidos revestidos de liberação retardada;176.0;12
Remilev 250mg + 60mg 20 comprimidos revestidos;175.0;13
Press Plus 5mg + 20mg 30 cápsulas;175.0;13
Trezor 40mg 30 comprimidos revestidos;175.0;13
Complexo Homeopático Almeida Prado N 16 60 Comprimidos;174.0;13
Flogoral 1,5mg/ml Sabor Laranja 150ml;174.0;13
Naprix A 5mg + 5mg 30 cápsulas;174.0;13
AdviPro 11,6mg Aerossol 85ml;173.0;12
Malvona Solução Oral 200ml;173.0;12
Lonium 40mg 30 comprimidos revestidos;173.0;12
Annita 20mg/mL, 1 frasco com 100mL de Pó para Suspensão Oral;173.0;12
Leite de Magnésia Eno Hortelã 120ml;172.0;14
Bramicar 40mg 30 comprimidos;170.0;12
Teste De Gravidez Clearblue Digital;169.0;12
Marevan 2,5mg 60 comprimidos;169.0;13
Itraspor 100mg 15 cápsulas duras;168.0;12
Levoid 150mcg 30 comprimidos;167.0;12
Benegrip 12 comprimidos revestidos;167.0;14
Xarope Fluive 120ml;166.0;12
Antiácido Pó Efervescente Estomazil Sem Sabor 100g;164.0;15
Dexilant 60mg Takeda 30 cápsulas de liberação retardada;164.0;14
Buona 150mg 30 cápsulas;163.0;13
Cipide 100mg 30 comprimidos;162.0;12
Tâmisa 30 Sem Parar 75mcg + 30mcg 84 drágeas;161.0;13
DuploStat 800mg Abbott 60 Cápsulas Gelatinosas Moles;160.0;13
Symbicort Turbuhaler 6/100mcg 60 doses;159.0;13
Xantinon 30 comprimidos revestidos;159.0;12
Besomed Almeida Prado 60 Comprimidos;158.0;13
Dropropizina 3mg/ml Biosintética 120ml;158.0;12
Analgésico CataflamPRO Emulgel 60g;156.0;13
Procoralan 7,5mg 56 comprimidos revestidos;156.0;12
Flixotide Spray 250mcg 60 doses;154.0;12
Suplemento Probiótico Colidis 5ml;152.0;12
Fly 250mg 20 cápsulas moles;151.0;13
Doss 7.000UI 12 cápsulas gelatinosas moles;150.0;12
Monessa 30 cápsulas;149.0;13
Analgésico Novalgina 1g 10 comprimidos;145.0;13
Flotac 70mg 10 cápsulas;144.0;14
Flancox 500mg 14 comprimidos revestidos;142.0;14
Fentizol Óvulo 600mg 1 óvulo + 1 aplicador;139.0;13
Florax SM 50milhões/ml Pediátrico Sabor Framboesa 5 flaconetes com 5ml cada;136.0;12
Vonau Flash 4mg, Sabor Menta 10 comprimidos de desintegração oral;135.0;12
Ozempic 0,25mg 1 carpule de 1,5ml + 1 sistema para aplicação + 6 agulhas novofine;113.0;14
