int64_field_0;venda_id;nome_produto;data_venda;quantidade
50421;20584;Máscara Para Cílios De Volume Essence Get Big Lashes 12ml;04-2024;40.0
50593;39988;Mascara Para Dormir - Mercur Mascara Para Dormir - Mercur;04-2024;40.0
52262;10048;Sigran 15mg Brace Pharma 30 Cápsulas;04-2024;40.0
52339;3916;Vitamina Zirvit Kids Suspensão Oral 150ml;04-2024;40.0
54352;21976;Algodão Hidrófilo Ever Care 500g;04-2024;40.0
54460;50536;Payot Boca Rosa Beauty Wow! - Pó Solto Iluminador;04-2024;40.0
55626;56008;Shampoo + Condicionador Seda Ceramidas 325ml;04-2024;40.0
55994;26320;Chocolate Garoto Talento Ao Leite Com Castanha-do-pará 85g;04-2024;40.0
57063;56536;Ampola De Tratamento Capilar Babosa Skafe  10ml;04-2024;40.0
57212;69819;Mascara Para Dormir - Mercur Mascara Para Dormir - Mercur;04-2024;40.0
57276;7564;Cloridrato de Nebivolol 5mg Genérico Biolab 30 Comprimidos;04-2024;40.0
57823;8812;Escova de Língua Bitufo Hálito Puro;04-2024;40.0
58727;31372;Gel Lubrificante Íntimo Jontex Naturals 100% Natural Extra Hidratação com Ácido Hialurônico 100g;04-2024;40.0
58803;59680;Iccor 5mg Torrent 30 Comprimidos;04-2024;40.0
58965;61060;Tônico De Transição Capilar - 100Ml;04-2024;40.0
59739;30820;Motilium 10mg Johnson's 30 Cápsulas;04-2024;40.0
60688;48748;Escova de Dente Media Oral-B Complete Color Collection Clean 4 Unidades;04-2024;40.0
61016;22840;Óleo Essencial Puro Ever Home Hortelã-Pimenta 10ml;04-2024;40.0
61246;53968;Esponja Facial Ricca Celulose 2 Unidades;04-2024;40.0
62258;1168;Desvenlafaxina 50mg Genérico Aché 30 Comprimidos Revestidos;04-2024;40.0
63015;55768;Água Tônica Schweppes Sem Açúcar 220ml;04-2024;40.0
64661;56332;Acertanlo 7mg/5mg Servier 30 Comprimidos;04-2024;40.0
65251;10648;Água de Beleza Hidratante Bruna Tavares BT Cherry Blossom Beauty Water 100 ml;04-2024;40.0
65305;15256;Tônico de Crescimento Dabelle Meu Cronograma Perfeito 100ml;04-2024;40.0
65435;42628;Gel Fixador Ny Looks Média Fixação - 240g;04-2024;40.0
65498;17260;Creme Depilatório Corporal Depimiel Com Argila Branca E Rosa Mosqueta 120g;04-2024;40.0
66038;14812;Escova Dental Curaprox Black Is White + Creme Dental  8ml;04-2024;40.0
66097;25360;Óleo de Coco Banho de Verniz 60ml;04-2024;40.0
67210;43000;Escitalopram 20mg Genérico Neo Química 30 Comprimidos Revestidos;04-2024;40.0
67506;11932;Chá Maracujá 10 sachês - Chá Mais;04-2024;40.0
68030;30088;Cloridrato de Nebivolol 5mg Genérico Hypermarcas 28 Comprimidos;04-2024;40.0
68243;36496;Gelatina Magro Com Sucralose Sabor Cereja 10G;04-2024;40.0
68688;30004;Kit Lenço Umedecido Infantil Huggies Rosto e Corpo 4 Pacotes com 48 Unidades;04-2024;40.0
71095;48316;Pincel de Precisão Para Esfumar - Firm Shader Brush Ocn10 Océane;04-2024;40.0
173;63364;Chá Mamãe Weleda 22,5g;04-2024;41.0
2152;69009;Pasta Castanha Caju Chocolate Belga 300g - Eat Clean;04-2024;41.0
3363;33880;Desogestrel 75mcg Genérico Legrand 28 Comprimidos Revestidos;04-2024;41.0
3527;14104;Algodão Cremer 50g;04-2024;41.0
4164;28336;Halobex 0,5mg/g Glenmark 30g Creme;04-2024;41.0
4906;3376;Donaren 50mg Apsen 60 Comprimidos Revestidos;04-2024;41.0
8350;21988;Algodão Hidrófilo Ever Care 50g;04-2024;41.0
8371;27976;Creme para Depilação Gillette Venus com Óleo de Amêndoas 150mL;04-2024;41.0
8593;13216;Refrigerante Coca Cola Sem Açucar 2L;04-2024;41.0
9876;28384;Uno-Ciclo 150mg/ml + 10mg/ml União Química 1ml Ampola;04-2024;41.0
10855;41512;Cortitop 1mg/g Multilab 10g Creme;04-2024;41.0
11719;42256;Vitamina D DPrev 50000UI Myralis 4 Comprimidos Revestidos;04-2024;41.0
12820;51184;Gliclazida 30mg Genérico Pharlab 30 Comprimidos;04-2024;41.0
13655;33040;Gel De Limpeza Facial Antimarcas L’Oréal Paris Glycolic-Bright 150g;04-2024;41.0
13985;32836;Creme Hidratante Facial Anti-idade L'Oréal Paris Revitalift Laser X3 Diurno 50ml;04-2024;41.0
15350;55240;Bi-Profenid 150mg Sanofi Aventis 10 Comprimidos;04-2024;41.0
16076;53908;Escova De Cabelo Ricca Oval Grande Black&Pink 1 Unidade;04-2024;41.0
18055;19312;Pasta Castanha Caju Chocolate Belga 300g - Eat Clean;04-2024;41.0
19566;12616;Finasterida 1mg Genérico Cimed 30 Comprimidos Revestidos;04-2024;41.0
20880;51580;Ampola para Cabelos Reparação dos Fios e Nutrição Bacuri e Patauá Phytoervas 3/15ml;04-2024;41.0
21602;67372;Pantoprazol 40mg Genérico Cimed 42 Comprimidos;04-2024;41.0
22328;7396;Tergencal 200ml - Biodinâmica;04-2024;41.0
22395;19960;Kit Elseve Hidra Hialurônico Shampoo 375ml + Condicionador 170ml;04-2024;41.0
23344;16576;Vizzela LipLiner Lapiseira Labial - 08-Determinada;04-2024;41.0
23779;45856;Besilato De Anlodipino 5mg Genérico Novartis 30 Comprimidos;04-2024;41.0
24734;11080;Catharine Hill - Lápis de Contorno Labial Duna;04-2024;41.0
25814;24892;Bombom com recheio cremoso de avelã caixa com 8 unidades de 12,5g - Ferrero Rocher;04-2024;41.0
25838;45448;Dicloridrato de Hidroxizina 25mg Genérico Nova Química 30 Comprimidos;04-2024;41.0
26555;38476;Succinato de Metoprolol 50mg Genérico Sanofi Medley 30 Comprimidos;04-2024;41.0
26745;34924;Mamadeira Lillo Unicórnio 240ml;04-2024;41.0
28838;11656;Kit 2 Mamadeiras Step Up Chicco Azul;04-2024;41.0
29187;51796;Protetor Solar Facial com Cor Pink Cheeks Pink Stick FPS 90 FPUVA 70 10Km 14 g;04-2024;41.0
29362;28072;Kit Gillette Mach3 1 Aparelho Recarregável + 3 Cargas Para Barbear;04-2024;41.0
29401;19972;Kit Elseve Liso dos Sonhos Shampoo 375ml + Condicionador 170ml;04-2024;41.0
30229;6040;Bauny Palette de Sombras Vegano Basic Not Today - Paleta de Sombras 10,2g;04-2024;41.0
31039;40132;Gel Creme Facial Minancora Antissinais 40g;04-2024;41.0
31245;66666;Bombom com recheio cremoso de avelã caixa com 8 unidades de 12,5g - Ferrero Rocher;04-2024;41.0
32048;46708;Blend de Óleos Essenciais Para Reduzir Stress - No Stress Oil 10ml Océane;04-2024;41.0
33207;7336;Formocresol 10ml - Biodinâmica;04-2024;41.0
33319;48184;Pincel Para Iluminador - Shimmer Brush Ocn6 Océane - Pincel Para Iluminador - Shimmer Brush Ocn6 Indefinido;04-2024;41.0
33398;65149;Blend de Óleos Essenciais Para Reduzir Stress - No Stress Oil 10ml Océane;04-2024;41.0
33513;31168;Lenço Umedecido Johnson's Baby Limpeza e Suavidade 44 Unidades;04-2024;41.0
33910;16672;Cera Depilatória em Blocos Tradicional - Depi Roll - 500g;04-2024;41.0
34048;20908;Batom Líquido Matte Eudora Niina Secrets Skinny Pink Peônia 5  ml;04-2024;41.0
34280;58096;Suprasoy Sem Lactose Original 300g;04-2024;41.0
34832;7540;Cloridrato Ondansetrona 4mg Genérico Biolab  10 Comprimidos;04-2024;41.0
35267;18244;Máscara de Tratamento Dove Ritual de Crescimento em 1 Minuto 500g;04-2024;41.0
36308;44008;Protetor Solar Facial Neutrogena Sun Fresh Pele Clara FPS70 40g;04-2024;41.0
37069;8248;Carvedilol 3,125mg Genérico Biosintética 30 Comprimidos;04-2024;41.0
37933;10720;Hidratante Labial Chupa Chups The Skin Soul Framboesa 10g;04-2024;41.0
39150;8032;Biomarine Up Cílios Serum para Crescimento de Cílios e Sobrancelhas;04-2024;41.0
40050;42160;Unizinco 17,60mg/mL Myralis 100mL  + Copo Medidor;04-2024;41.0
40640;4060;Aldomet 500mg Aspen Pharma 30 comprimidos;04-2024;41.0
41340;13972;Pincel Para Lábios Corpus;04-2024;41.0
41512;20104;Shampoo L’Oréal Paris Elseve Glycolic Gloss 400ml;04-2024;41.0
42729;36988;Predsim 3mg/ml Cosmed 100ml Solução Oral + Dosador;04-2024;41.0
43641;31024;Fio Dental Johnson's Reach Expansion Plus 50m;04-2024;41.0
43813;29908;Fralda Huggies Supreme Care M 72 Unidades;04-2024;41.0
44835;15064;Bicarbonato de Sódio Clean Okta Sabor Natural com 15 Sachês de 40g - DCMA;04-2024;41.0
45333;24052;Cherry 2mg + 0,03mg Melora 21 Comprimidos + 7 Placebos;04-2024;41.0
46557;60868;Máscara de Argila Vermelha 60g;04-2024;41.0
46693;2572;Prednisolona 40mg Genérico Althaia 10 Comprimidos;04-2024;41.0
46829;70224;Venalot 15mg + 90mg Cosmed 30 Comprimidos;04-2024;41.0
47280;856;Unhas Postiças Curta Autocolante Quadrada Pintada Absolute New York Magiquick Cappuchino Brown 24 Unidades;04-2024;41.0
48240;61204;Bolsa para Água Quente Coração com Capa 950ml - UniqCare;04-2024;41.0
48382;46144;Insulina Novolin R 100UI/ml Novo Nordisk 10ml Ampola;04-2024;41.0
48526;65937;Algodão Cremer 50g;04-2024;41.0
48779;41368;Snack Mucilon Meu Primeiro Lanchinho Laranja e Banana 35g;04-2024;41.0
49104;68213;Diclin 2mg + 0,035mg Merck 21 Comprimidos Revestidos;04-2024;41.0
50331;12820;Pantoprazol 40mg Genérico Cimed 42 Comprimidos;04-2024;41.0
51762;33004;Água Micelar L'Oréal Paris Solução de Limpeza 5 em 1 400ml;04-2024;41.0
51884;65584;Uno-Ciclo 150mg/ml + 10mg/ml União Química 1ml Ampola;04-2024;41.0
53571;31012;Creme para Pentear Johnson's Kids Blackinho Poderoso 200ml;04-2024;41.0
53885;8860;Barra De Proteína Black Skull Torta Mousse De Maracujá 45g;04-2024;41.0
54265;60592;Kit Capilar para Psoríase - Tônico 100ml + Shampoo 240ml;04-2024;41.0
55347;15976;Nutridrink Protein Sênior Chocolate Danone 380g;04-2024;41.0
55799;47644;Máscara Facial de Romã e Limão - Pomegranate And Lime Mask 8g Océane;04-2024;41.0
55929;4396;Kit Aussie Mega Moist Shampoo 360ml + Condicionador 180ml Hidratação;04-2024;41.0
56431;53728;Suplemento Alimentar Energético Reign Orange Dreamsicle 473ml;04-2024;41.0
56554;9496;Barra de Proteína Bold Thin Trufa de Morango 40g;04-2024;41.0
57400;38560;Azitromicina Di-Hidratada 500mg Genérico Medquímica 5 Comprimidos;04-2024;41.0
59121;50044;Condicionador Pantene Hidratação 175ml;04-2024;41.0
59920;37168;Predsim 5mg Cosmed 10 Comprimidos;04-2024;41.0
60009;37456;Mari Maria Creamy Matte - Batom Liquido 4ml - Posh;04-2024;41.0
60808;44548;Espuma de Barbear Nivea Men Original Protect 200ml;04-2024;41.0
61843;23968;Vitamina D Tresdê 7.000UI Exeltis 30 Cápsulas;04-2024;41.0
65745;10012;Piotaz 15mg Brace Pharma 30 Comprimidos;04-2024;41.0
66635;9568;Novoprazol 20mg Globo 28 Comprimidos;04-2024;41.0
68107;39340;Diclin 2mg + 0,035mg Merck 21 Comprimidos Revestidos;04-2024;41.0
68251;37036;Venalot 15mg + 90mg Cosmed 30 Comprimidos;04-2024;41.0
68488;13420;Kit De Viagem Colgate Com Escova, pasta e Enxaguante Bucal;04-2024;41.0
68865;57280;Brinco Antialérgico Studex Classic Bezel Verde Claro Médio;04-2024;41.0
71219;30256;Barra De Proteína Crisp Bar Doce de Coco 1 Unidade;04-2024;41.0
191;58240;Condicionador Tresemmé Brilho Lamelar 650ml;04-2024;42.0
401;46936;Esponja de Maquiagem Para Base - Beauty Charm Océane;04-2024;42.0
2559;64012;Presília para Cabelos Tic Tac Zalike Estampado Shiinning 6 Unidades;04-2024;42.0
2653;51028;Cloridrato de Ciprofloxacino 500mg Genérico Pharlab 14 Comprimidos Revestidos;04-2024;42.0
3042;3976;Óleo Essencial de Petitgrain 10ml – Aromalife;04-2024;42.0
4193;66202;Ômega 3 Drogaria São Paulo 120 Comprimidos;04-2024;42.0
4482;44164;Leite em Pó Ninho Idade Escolar Semidesnatado 380g;04-2024;42.0
4640;24436;Actifedrin 6mg/ml + 0,25mg/ml Farmoquímica 100ml Xarope;04-2024;42.0
7276;63940;Mix Yep To Go Equilíbrio 30g;04-2024;42.0
9880;2080;Colírio Pilocarpina 40mg/ml Allergan 10ml;04-2024;42.0
10911;38248;Diclofenaco Sódico 50mg Genérico Medley 20 Comprimidos;04-2024;42.0
11124;7048;Babeador Bic Comfort Hybrid com 6 Cartuchos 1 Unidade;04-2024;42.0
11360;53800;Revlon Colorstay - Base Full Cover - Natural Ochre;04-2024;42.0
12628;51388;Escova para Mamadeiras e Bicos Philips Avent - SCF145/06 - Azul;04-2024;42.0
13337;69801;Óleo ozonizado  - 30ml;04-2024;42.0
13608;42172;Urocran Myralis 30 Cápsulas;04-2024;42.0
14129;14080;Algodão Bolas Cremer 50g;04-2024;42.0
14389;1588;Bastão de Massagem T144 Acte;04-2024;42.0
14868;32080;Kit King.C.Gillette Shampoo 241ml + Sérum Preenchedor Para Barba 50ml;04-2024;42.0
15310;40096;Pill Food 60 Cápsulas;04-2024;42.0
15498;18496;Ômega 3 Drogaria São Paulo 120 Comprimidos;04-2024;42.0
15547;8932;Lexotan 6mg Moksha8 30 Cápsulas;04-2024;42.0
16646;20824;Base Líquida Matte Eudora Niina Secrets Daily Tint Cream Cor 0 25 ml;04-2024;42.0
18196;14140;Algodão Em Discos Dupla Face Cremer 100 Unidades;04-2024;42.0
20315;12928;Valsartana 160mg Genérico Cimed 30 Comprimidos;04-2024;42.0
20937;36460;Leave-in de Recarga de Queratina Magic Beauty Liss Extreme 120 ml;04-2024;42.0
23059;55192;Allenasal 55mcg/ml Sanofi 16,5ml 120 Doses Spray Antialérgico;04-2024;42.0
23762;6220;Aspirina Prevent 100mg Bayer 100 Comprimidos;04-2024;42.0
25307;20716;Pó Solto Fixador De Maquiagem Essence Fix & Last 14h 9,5g;04-2024;42.0
25966;29752;Fio Dental 500M - Hillo;04-2024;42.0
26876;52732;Carb Up Gel Super Fórmula Probiótica Baunilha 30g - Carb UP Gel Super Fórmula Probiótica BAUNILHA 30g;04-2024;42.0
27679;32476;Óleo Capilar Elixir Cártamo & Argan Knut 35ml;04-2024;42.0
27705;28276;Dipropionato de Beclometasona 200mcg/dose Genérico Glenmark 1 Frasco com 200 Doses + Bombinha;04-2024;42.0
29948;2512;Nitazoxanida 20mg/Ml Genérico Althaia 100ml Pó Suspensão Oral;04-2024;42.0
30035;9796;Atelop 2,5mg Brace Pharma 30 Comprimidos;04-2024;42.0
30138;60064;Wafer Trento Speciale Avelã com Chocolate ao Leite 26g;04-2024;42.0
31194;27400;Losartana Potássica 50mg Genérico Germed 30 Comprimidos Revestidos;04-2024;42.0
31747;21484;Levocetirizina 5mg Genérico Eurofarma 10 Comprimidos;04-2024;42.0
32185;61180;Óleo ozonizado  - 30ml;04-2024;42.0
32493;880;Unhas Postiças Curta Autocolante Quadrada Pintada Absolute New York Magiquick French French 24 Unidades;04-2024;42.0
32726;21076;Máscara Capilar Eudora Siage Cauterização Dos Fios 250g;04-2024;42.0
33351;55612;Puran T4 37.5mcg Sanofi Aventis 30 Comprimidos Revestidos;04-2024;42.0
33709;70951;Suco Del Valle Mais Pêssego 290ml;04-2024;42.0
34001;19264;Toragesic SL 10mg EMS 20 Comprimidos Sublinguais;04-2024;42.0
34509;45880;Cataflam 50mg Novartis  10 Comprimidos;04-2024;42.0
34682;49528;Alginac 1mg + 100mg + 100mg + 100mg P&G 10 Comprimidos Revestidos de Liberação Retardada;04-2024;42.0
37162;70786;Algodão Em Discos Dupla Face Cremer 100 Unidades;04-2024;42.0
37738;1420;Trezor 10mg Aché 30 Comprimidos;04-2024;42.0
37908;48556;Preservativo Olla Play 3 Unidades;04-2024;42.0
38086;7528;Cloridrato Memantina 10mg Genérico Biolab 60 Comprimidos Revestidos;04-2024;42.0
38108;6916;Beyoung Flex Blender - Esponja Versátil Para Maquiagem;04-2024;42.0
38182;36760;Amome 50mcg Mantecorp Farmasa 60 Doses Spray Nasal;04-2024;42.0
38274;27964;Creme para Barbear Gillette 150ml;04-2024;42.0
39799;61240;Doce molecão pote com 20 unidades - Unidoces;04-2024;42.0
39951;16048;Beserol 300mg + 125mg + 50mg + 30m Daudt 12 Comprimidos;04-2024;42.0
40219;8368;Corus 50mg Biosintética 30 Comprimidos Revestidos;04-2024;42.0
40309;26872;Latanoprosta 50mcg/ml + Timolol 5mg/ml Genérico Geolab 2,5ml Solução Oftálmica;04-2024;42.0
40920;18508;Absorvente Dryman Masculino c/10 unidades;04-2024;42.0
41060;68956;Hastes Flexíveis Ever Care 75 Unidades;04-2024;42.0
41982;22084;Bolsa Térmica Gel Ever Care Quente e Frio 250ml;04-2024;42.0
42736;13696;Limpador De Pele Coloplast - 4710;04-2024;42.0
42982;34708;Pó Descolorante Lightner Gérmen de Trigo 20g;04-2024;42.0
43924;65530;Colírio Pilocarpina 40mg/ml Allergan 10ml;04-2024;42.0
44367;41728;Mel Orgânico Mundo Verde Seleção 300g;04-2024;42.0
44608;60916;Pomada Erva De Bicho  Para Hemorroida - 100Gr;04-2024;42.0
44767;23992;Vizuria 5,631g Granulado Exeltis 1 Envelope;04-2024;42.0
45146;16444;Vizzela BB Cream Fps 30 - BB Cream 35g - BBCREAM04;04-2024;42.0
45520;3100;Pó Descolorante Azul Aloe Vera E Silicone Amend 300g;04-2024;42.0
46240;8764;Escova Dental Bitufo Class Soft Extra Macia + Protetor de Cerdas 1 Unidade;04-2024;42.0
46490;40984;Energético Juice mango loco 473ml - Monster;04-2024;42.0
47180;31792;Gel Lubrificante Íntimo KY Original 50g;04-2024;42.0
47441;9364;Berotec 100mcg Boehringer 10ml Aerosol;04-2024;42.0
49349;3892;Tericin At 25mg/g + 12,5mg/g Arese 45g Creme Vaginal + 10 Aplicadores;04-2024;42.0
49683;7420;Ablok 25mg Biolab 30 Comprimidos;04-2024;42.0
50273;44152;Composto Lácteo com Fibras Ninho Instantâneo Forti+ Lata 380g;04-2024;42.0
50411;37264;Hemospon Pattern Photo Gel Vermelho - Maquira - Hemospon Pattern Photo Gel Vermelho com 1 Seringa com 3g e 3 Ponteiras - Maquira;04-2024;42.0
50806;15892;Fórmula Infantil Aptanutri Profutura 3 800g;04-2024;42.0
51089;61456;Cylocort 3mg/g + 1mg/g União Química 3,5g Pomada;04-2024;42.0
51755;760;Cílios Postiços Longo Natural Absolute New York Pack Tanjanite 503 Preto 5 Pares;04-2024;42.0
52154;21448;Kóide D 0,25mg/5ml + 2mg/5ml Eurofarma 120mL Xarope;04-2024;42.0
52642;65542;Beyoung Flex Blender - Esponja Versátil Para Maquiagem;04-2024;42.0
52912;6592;Óleo Capilar Elixir Ceramidas Beautycolor 40ml;04-2024;42.0
53961;64732;Transamin 250mg Zydus 12 Comprimidos;04-2024;42.0
53984;18556;Bebida Láctea UHT Dux Whey Protein Shake Chocolate Branco 250ml;04-2024;42.0
54009;61300;Baclon 10mg União Química 20 comprimidos;04-2024;42.0
54604;66986;Amome 50mcg Mantecorp Farmasa 60 Doses Spray Nasal;04-2024;42.0
54662;21460;Lamotrigina 100mg Genérico Eurofarma 30 Comprimidos;04-2024;42.0
55567;10300;Bruna Tavares BT Glue - Fixador de Glitter 10ml;04-2024;42.0
55636;48700;Escova Dental Oral-B Pró Saúde Ultrafino 2 Unidades;04-2024;42.0
55646;51940;Bebida Láctea Uht Piracanjuba Whey Coco Zero Lactose 250ml;04-2024;42.0
55954;61504;Dicloridrato de Levocetirizina 5,0mg Genérico Neo Química 10 Comprimidos;04-2024;42.0
56734;44668;Hidratante Labial Nivea Hidra Color 2 em 1 Nude 4,8g;04-2024;42.0
57830;12304;Acebrofilina 50mg/5ml Genérico Cimed 120ml Xarope Adulto;04-2024;42.0
58002;16012;Suplemento Infantil Fortini em Pó Baunilha 400g;04-2024;42.0
60634;65991;Diclofenaco Sódico 50mg Genérico Medley 20 Comprimidos;04-2024;42.0
60955;25120;Adoçante Finn Xilintol 65ml;04-2024;42.0
62478;29872;Fralda Huggies Little Swimmers Praia e Piscina G/XG 10 Unidades;04-2024;42.0
62541;35464;Máscara Capilar Reconstrução Lola Cosmetics Be(m)dita Ghee Papaya e Queratina Vegetal 100g;04-2024;42.0
62903;47128;Kit Esponja de Maquiagem Flat Drop Océane Edition (4 Produtos);04-2024;42.0
63735;49420;Óleo Essencial de Alecrim Cineol orgânico - 5mL;04-2024;42.0
63850;1816;Adoçante Líquido Adocyl Sucralose 160ml;04-2024;42.0
63961;32572;Pó Descolorante Nacre Blond Apparel - Kostume - 300g;04-2024;42.0
64398;2128;Colírio Zymar Xd 5mg/ml Allergan 3ml;04-2024;42.0
66010;16276;Suco Del Valle Mais Pêssego 290ml;04-2024;42.0
66495;55888;Creme para Pentear Pentear Seda Juntinhos Moana Cachos Encantados 300ml;04-2024;42.0
66794;39184;Sulfato de Terbutalina 0,3mg/ml + Guaifenesina 13,3mg/ml Genérico EMS 100 ml Xarope;04-2024;42.0
66894;40936;Wafer recheado com cobertura intensa black 45g - Bis Xtra;04-2024;42.0
67157;22384;Hastes Flexíveis Ever Care 75 Unidades;04-2024;42.0
67843;33028;Óleo Capilar L'Oréal Professionnel Serie Expert Absolut Repair Gold Quinoa Protein 10 in 1 30 ml;04-2024;42.0
961;33856;Cloridrato de Hidroxizina 2mg/ml Genérico Legrand 120ml Xarope;04-2024;43.0
1178;13708;Óleo de Coco Sem Sabor Copra Coco 200ml;04-2024;43.0
1523;64048;Fluimucil 100mg/ml Zambon 3ml 5 Ampolas Solução;04-2024;43.0
3762;30580;Absorvente Interno Intimus® Discreto Super 8 Unidades;04-2024;43.0
3981;29740;Fio Dental 100M - Hillo;04-2024;43.0
4107;40912;Refresco em pó sabor laranja docinha com 18g - Tang;04-2024;43.0
4494;34756;Aparelho Para Alívio da Dor Pikluc Injeções 1 Unidade;04-2024;43.0
5138;20728;Sombra Em Bastão Essence Blend & Line 01 Copper Feels 1,8g;04-2024;43.0
7044;63388;Descolorante em Pó Blondor Clareador Individual Sachê 20g;04-2024;43.0
7797;54124;Bactrim 400mg + 80mg Farmoquímica 20 Comprimidos;04-2024;43.0
8089;27508;Propionato de Clobetasol 0,5mg/g Genérico Germed 30g Creme;04-2024;43.0
8389;43156;Nimesulida 100mg Genérico Neo Química 12 Comprimidos;04-2024;43.0
8862;58480;Escova para Desembaraçar Tangle Teezer The Original Azul e Rosa;04-2024;43.0
11959;24472;Annita 20mg/ml Farmoquímica 45ml Suspensão Oral;04-2024;43.0
12194;67591;Tracta Vanessa Rozan - Batom Bala - Lourdes;04-2024;43.0
12292;25084;Adoçante Em Gotas Finn Stévia e Taumatina 65ml;04-2024;43.0
12744;16732;Cera Roll-on Natural - Depilflax - Refil 100g - Cera Roll-On Natural - Depilflax - Refil 100g;04-2024;43.0
13948;12100;Capsfen 600mg Cifarma 10 Cápsulas;04-2024;43.0
14660;20536;Lápis De Sobrancelhas Essence Eyebrow Designer 2 Marrom 1g;04-2024;43.0
16753;62080;Geléia de Vaselina Vasenol Recuperação Intensiva 100g;04-2024;43.0
16936;46276;Chá de Limão Nutren Fresh 200ml;04-2024;43.0
17031;32608;Bico Para Mamadeira Kuka Big Ortodôntico 1 Unidade;04-2024;43.0
18276;33700;Ômega 3 Mais 4800mg Lavitan 90 Cápsulas Gelatinosas;04-2024;43.0
18674;66831;Máscara para Cílios de Volume À Prova D'Água Essence I Love Extreme Crazy Volume Preto 12 ml;04-2024;43.0
20318;53632;Energético Red Bull Energy Drink sem Açucar 355ml;04-2024;43.0
21653;33484;Colírio Flutinol 1mg/ml Latinofarma 5ml;04-2024;43.0
22939;39880;Bolsa Termica Natural - Tamanho P - Mercur;04-2024;43.0
23376;60700;Minoxidil 5%  mais Propilenoglicol 120ml;04-2024;43.0
24440;45496;Drospirenona 3mg + Etinilestradiol 0,03mg Genérico Nova Química 21 Comprimidos;04-2024;43.0
24565;15868;Fórmula Infantil Aptamil Profutura 1 400g;04-2024;43.0
25300;6952;Aparelho Depilatório Bic Soleil Shave & Trim 2 Unidades;04-2024;43.0
26718;22636;Piranha para Cabelo Ever Care Tradicional 1 Unidade;04-2024;43.0
