Produto;Quantidade_Total;Frequencia_Vendas
Colírio Tobracin 3mg/ml Cristália 5ml;329.0;13
Ampola De Tratamento Capilar Vitamina E Skafe  10ml;329.0;13
Glargilin 100UI/ml Biomm 1 Carpule com 3ml + 1 Caneta Aplicadora;329.0;13
Cherry 2mg + 0,03mg FQM Melora 21 Comprimidos;329.0;13
Chips de Banana com Sal Mundo Verde 40g - Chips De Banana Com Sal Mundo Verde Seleção 40g;329.0;13
Acertil 5mg Servier 30 Comprimidos Revestidos;329.0;13
Varicoss Grb 15mg + 90mg 20 Drágeas;329.0;13
Condicionador Pantene Pro-V Miracles Colágeno Hidrata & Resgata 150ml;329.0;14
Creme Facial Nivea Antissinais Q10 Energy Dia FPS15 50g;329.0;13
Colchicina 0,5mg Genérico Multilab 20 Comprimidos;329.0;13
Hidratante Labial Carmed Ana Castela Docinhos Brigadeiro 10g;329.0;14
Aerodini 100mcg/dose Teuto 200 doses Aerosol;329.0;13
Bastão de Massagem T144 Acte;329.0;12
Colírio Maxibell 0,5mg/ml + 4mg/ml Latinofarma 10ml;329.0;15
Deo Colônia Íntima Puzzy By Anitta Se Envolve 25ml;329.0;14
Pregabalina 75mg Genérico Althaia 30 Cápsulas Duras;329.0;14
Cloridrato Memantina 10mg Genérico Biolab 60 Comprimidos Revestidos;329.0;13
Bicarbonato de Sódio Airon Natural com 24 Sachês de 40g - Maquira;329.0;13
Condicionador L'Oréal Paris Elseve Óleo Extraordinário 400ml;329.0;13
Puran T4 50mcg Sanofi 30 Comprimidos;329.0;13
Escova Dental Curaprox Super Soft CS3960B Cores Sortidas;329.0;13
Clinfar 20mg Merck S/A 30 comprimidos;329.0;12
Duodex 3,5mg/ml + 1mg/ml GBio 5ml Solução Oftálmica;329.0;15
Mirtazapina 30mg Genérico Pharlab 30 Comprimidos;329.0;13
Lubrificante Íntimo Gel Skyn Naturally Endless 100g;329.0;12
Bolsa Térmica Água Quente 2 Litros;329.0;12
Barra de Cereais Nuts & Joy Nozes e Canela 30g;329.0;13
Creme Varicell para Varizes, Dores e Pernas Cansadas Pele Normal 300g;328.0;12
Creme de Massagem para Estrias Palmers Cocoa Butter 125g;328.0;13
Alfarroba com Uva Passa Carob House 13g;328.0;15
Ampola De Tratamento Skafe Reconstrução Capilar  10ml;328.0;13
Água Micelar Loreal Paris Solução de Limpeza 5 em 1 - 100ml;328.0;13
Mamadeira Mam Easy Start Rosa 130ml 1 Unidade;328.0;14
Letrozol 2,5mg Genérico Natcofarma 30 Comprimidos;328.0;13
Oxalato de Escitalopram 10mg Genérico Medley 60 Comprimidos;328.0;13
Pó Descolorante Lightner Gérmen de Trigo 20g;328.0;13
Barra de Proteína Protein Crisp Bar Leite Ninho e Creme de Avelã 45g;328.0;13
Ampola N.P.P.E. Hair Care Miracle Luminous Elixir 25 ml;328.0;12
Alprazolam 2mg Genérico Biosintetica 30 Comprimidos;328.0;14
Kit QOD Barber Shop Creme De Barbear + Loção Pós-Barba 100g Cada;328.0;14
Euthyrox 112mcg Merck S/A 50 Comprimidos;328.0;12
Óleo Essencial de Limão Siciliano 10ml - Phytoterapica;328.0;13
Rosucor 5mg Torrent 30 Comprimidos;328.0;13
Maleato de Dexclorfeniramina 2mg/5ml + Betametasona 0,25mg/5ml Genérico Cimed 120ml Xarope;328.0;14
Pasta Amendoim Salted Caramel Eat Clean 300g;328.0;13
Vizzela Lip Liner Lapiseira Labial - Sonhadora;328.0;12
Loxonin 60mg Sankyo 15 Cápsulas;328.0;13
Paris Elysees Night Caviar For Men Eau De Toilette - Perfume Masculino 100ml;328.0;12
Esponja Make Up Perfect - Ricca - 989;328.0;13
Furoato de Mometasona Monoidratado 50mcg Genérico Glenmark 120 Doses Spray Nasal;328.0;13
Profenid 20mg/ml Sanofi 20ml Gotas;328.0;14
Fosfato Dissódico de Betametasona 5mg/ml + Dipropionato de Betametasona 2mg/ml Genérico União Química 1 Ampola 1ml + 1 Seringa + 1 Agulha;328.0;14
Aldactone 100mg Pfizer 16 comprimidos;328.0;13
Bolsa Térmica Gel Para Olhos Mercur;328.0;14
Ampola Tratamento Capilar Vitamina Óleo De Argan Skafe  10ml;327.0;13
Orlistate 120mg Genérico Ems 42 Capsulas;327.0;12
Escova De Cabelo Ricca Oval Grande Black&Pink 1 Unidade;327.0;12
Preservativo Olla Sensitive 3 Unidades;327.0;15
Aceclofenaco 100mg Genérico Vitamedic 12 Comprimidos Revestidos;327.0;13
Hemospon Pattern Photo Gel Vermelho - Maquira - Hemospon Pattern Photo Gel Vermelho com 1 Seringa com 3g e 3 Ponteiras - Maquira;327.0;12
Bactrim F 400mg/5ml + 80mg/5ml Farmoquímica 100ml Suspensão;327.0;15
Máscara para Cílios de Volume Fran by Franciny Ehlke Maravicherry Preto 6 g;327.0;13
Albendazol 400mg Genérico Prati 1 Comprimido;327.0;14
Zelix 150mg Arese 2 Cápsulas;327.0;13
Diad 1,5mg Cimed 1 Comprimido;327.0;13
Óleo Capilar Cadiveu Professional Açaí Oil 10 ml;327.0;12
Fio Dental Extra Fino - Medfio - 50m (Cód. 25.2443);327.0;13
Isotônico Powerade Sport Uva 500ml;327.0;15
Puran T4 175mcg Sanofi 30 Comprimidos;327.0;13
Brinco Antialérgico Studex Bola Prateado;327.0;14
Paracetamol 500mg + Fosfato De Codeína 30mg Genérico União Química 36 Comprimidos;327.0;12
Atrovent 20mcg/dose Boehringer 10ml Aerosol;327.0;13
Kit Veet Depilação Facial Creme 50ml + Pós-Depilatório 50ml;327.0;15
Pregabalina 75mg Genérico Nova Química 30 Cápsulas;327.0;12
Deocil SL 10mg Diffucap Chemobras 20 Comprimidos Sublinguais;327.0;13
Cocichimil 0,5mg Multilab 30 Comprimidos;327.0;13
Maxiflox-D 3,5mg/g + 1mg/g Cristália 3,5g Pomada;326.0;14
Sabonete Líquido Protex Cuidado Íntimo Delicate Care 40ml;326.0;14
Digoxina 0,25mg Genérico Pharlab 30 Comprimidos;326.0;12
Fluibron 7,5mg/ml Chiesi 50ml Gotas;326.0;13
Chocolate Snickers Pé de Moleque 42g;326.0;14
Gel de Sobrancelha Maybelline NY Tattoo Brow 3 dias Deep Brown 5g;326.0;15
Furosemida 40mg Genérico Biosintética 30 Comprimidos;326.0;14
Afrat 150mg Cristália 1 Comprimido;326.0;13
Máscara Capilar Bio Extratus Mais Liso 250g;326.0;14
Escova para Banho Ever Care 1 Unidade;326.0;13
Nausilon B6 25mg/ml + 5mg/ml Cifarma 20ml;326.0;13
Água Micelar Milimetric Skincare 200ml;326.0;12
Condicionador Pantene Restauração 400ml;326.0;12
Cialis 20mg Eli Lilly 1 comprimido;326.0;13
Ampola Capilar Pantene Pro-V Reconstrução Revitalizadora 15 ml;326.0;13
Amome 50mcg Mantecorp Farmasa 60 Doses Spray Nasal;326.0;15
Absorvente Externo Sempre Livre Adapt Plus Noite e Dia Cobertura Suave Com Abas 32 Unidades;326.0;13
Desvenlafaxina 50mg Genérico Aché 30 Comprimidos Revestidos;326.0;13
Caneta Delineadora Mariana Saad - Océane - Real Black;326.0;12
Risperidona 1mg Genérico União Química 30 Comprimidos;326.0;14
Kit Esponja de Maquiagem Flat Drop Océane Edition (4 Produtos);326.0;12
Norfloxacino 400mg Genérico Ranbaxy 14 Comprimidos;326.0;14
Ducox 200mg Momenta Farma 10 Cápsulas;326.0;14
Kit Neutrogena Sun Fresh Protetor Solar Corporal Toque Seco FPS50 200ml + 120ml;326.0;13
Losartana Potássica 50mg Genérico Prati, Donaduzzi 60 Comprimidos;326.0;14
Dramin B6 25mg/ml + 5mg/ml Cosmed 30ml;326.0;13
Removedor De Esmalte Zulu Seduction 500ml;326.0;15
Ibandronato de Sódio 150mg Genérico Biolab 3 Comprimidos;326.0;13
Kit King.C.Gillette Shampoo 241ml + Sérum Preenchedor Para Barba 50ml;326.0;14
Leave-In de Tratamento Elseve L'Oréal Paris Cicatri Renov 50ml;326.0;13
Azukon 30mg Torrent 60 Comprimidos;326.0;14
Regenerador Labial Nivea 3 em 1 10g;326.0;14
Bauny - Batom Líquido Matte Vegano 5ml - Cor 060;325.0;13
Escova para Desembaraçar Tangle Teezer The Original Azul e Rosa;325.0;13
Meclin Jet 50mg Apsen 10 Comprimidos Mastigáveis;325.0;14
Kit Lenço Umedecido Infantil Huggies Higiene Superior 4 Pacotes com 48 Unidades;325.0;12
Acelerador de Bronzeado Ever Care FPS6 120g;325.0;14
Pomada Modeladora Capilar Extraforte Charming Men Efeito Matte 50g;325.0;13
Pred Mild Suspensão Oftálmica 0,12% 10ml;325.0;14
Pasta de Dente Infantil Colgate Minions Bubble Fruit 100g;325.0;14
Snack Saudável Mãe Terra Remix Cacau 25g;325.0;12
Sombra Líquida e Primer 2x1 Bruna Tavares BT Velvet Grey 6 ml;325.0;12
Leave-In Spray Intensive Care Proteção Térmica Knut 70ml;325.0;13
Base Líquida Matte Fran by Franciny Ehlke Real Filter M-02 30 g;325.0;12
Bebida Láctea UHT YoPRO Chocolate 25g de proteínas 250ml;325.0;12
Kit 6x NotCo NotMilk High Protein 15g Cafe Caramelo 250ml;325.0;13
Base Tint Be Easy Fps20 040 Bauny 35g;325.0;15
Kit Esponja de Maquiagem Para Base Beauty Charm Esponja Flat Drop Edition;325.0;13
Kit Aparelho de Barbear Bic Comfort 3 4 Unidades;325.0;13
Kit Esponja de Maquiagem Special Diamond Blend;325.0;13
Risperdal 0,5mg Janssen 10 Comprimidos;325.0;12
Wafer sabor mais Cookies'n'Creme com 102g - Hershey's;325.0;15
Clenil HFA 50mcg/dose Chiesi 200 Doses Spray;325.0;15
Mamadeira Philips Avent Pétala 2.0 Transparente 125ml;325.0;12
Adoçante Finn Xilitol Pó com 30 Envelopes com 5g;325.0;12
Pomada Modeladora para Cabelos Charming Black 50g;325.0;12
Pó Descolorante Nacre Blond Apparel - Kostume - 300g;325.0;12
Adoçante Linea Sucralose Pó 70 Envelopes de 800mg;325.0;13
Maleato de Enalapril 20mg Genérico Cimed 30 Comprimidos;325.0;13
Minoxidil + Auxina Tricógena 100 mL BS Pharma;325.0;13
Máscara de Argila Branca 60g - Ação clareadora, esfoliante e revitalizante;325.0;15
Aparelho de Barbear Bic Sensitive 7 Unidades;325.0;13
Aparelho de Barbear Gillette Fusion Proshield Flexball;325.0;12
Pomada para Assadura Babymed Azul 45g;325.0;17
Gliclazida 60mg Genérico Pharlab 60 Comprimidos;325.0;12
Espuma de Barbear Bozzano Hidratação 200ml;325.0;13
2 Em 1 Protetor E Hidratante Labial - 15Gr;325.0;13
Energético Red Bull Energy Drink Melância 250ml;324.0;13
Máscara para Cílios Alongadora Essence Lash Princess Preto 12 ml;324.0;14
Energético Monster Dragon Ice Tea Lemon 473ml;324.0;13
Kit Lenço Umedecido Piquitucho Premium Capim Limão 4 Pacotes com 60 Unidades;324.0;13
Zoup Sl 5mg Supera 30 Comprimidos;324.0;12
Drospirenona 3mg + Etinilestradiol 0,03mg Genérico Legrand 63 Comprimidos;324.0;14
Vitanol-A 1mg/g GSK 30g Creme;324.0;13
Dipropionato de Beclometasona 50mcg/dose Genérico Glenmark 200 Doses Aerossol Via Oral;324.0;13
Vitamina D DPrev 10.000UI Myralis 8 Comprimidos Revestidos;324.0;13
Vitamina D Dprev D3 7000UI Myralis 12 Cápsulas;324.0;13
Pasta de Dente Infantil Colgate Kids Zero Morango 70g;324.0;14
Triquilar 0,05mg + 0,03mg + 0,075mg + 0,04mg + 0,125mg + 0,03mg Genom 3 Blísters 21 Comprimidos;324.0;12
Bala de Gengibre Ever Nutri com Mel e Própolis 40g;324.0;13
Autobronzeador Corporal Skelt Red Carpet Glow Mousse 45ml;324.0;12
Argila Facial Profissional Verde 150g – WNF;324.0;14
Barra de Frutas Supino Zero Banana Branco 24g;324.0;13
Creme Facial Nivea Antissinais 100g;324.0;15
Lápis para Olhos Maybelline Colossal Kajal Marrom 0,35g;324.0;12
Argiloterapia Facial Vita Derm Acne Control;324.0;13
Fluconazol 150mg Genérico Cimed 2 Comprimidos;324.0;13
PuraVit Imune Myralis Sabor Maçã-Verde 75ml;324.0;12
Mentos Pure Fresh Fresh Mint 56g;324.0;12
Bebida Láctea UHT YoPRO Banana 15g de proteínas 250ml;324.0;14
Chá Mune C Misto 30 Sachês;324.0;14
Kit Sabonete Líquido Intimo Lucretin Neutro 2 Unidades 200ml Cada;324.0;14
Kit Shampoo para Barba Go Tea Tree 140ml + Óleo em Creme;324.0;14
Pé de Moleque Pacote com 450g - Gulosina;324.0;13
Biscoito Recheado sabor Doce de leite com 90g - Bono;324.0;13
Hidratante Facial Nívea Beleza Radiante 7 em 1 Pele Negra 100g;324.0;13
Lenço de Papel de Bolso Kleenex Dia a Dia 10 Folhas;324.0;14
Mel Orgânico Mundo Verde Seleção 300g;324.0;13
Pó Descolorante Yamá Camomila 50g - Pó Descolorante YAMÁ Camomila 50g;324.0;13
Shampoo Anticaspa Clear Men Ice Cool Menthol 200ml;324.0;13
Chocolate CHARGE 40g;324.0;13
Escova de Cabelo Ricca Oval Almofada Pink 1 Unidade;324.0;12
Aciclovir 50mg/g Genérico Cimed 10g Creme;324.0;14
Chocolate Hershey's com Ovomaltine Ao Leite 77g;324.0;12
Gel Lubrificante Íntimo Jontex Naturals Original H2O 100% Natural 100g com Probióticos;323.0;12
Citalopram 20mg Genérico Medley 30 Comprimidos Revestidos;323.0;14
Mari Maria Creamy Matte - Batom Liquido 4ml - Sexy;323.0;14
Cera Depilatória Quente Mel - Depil Bella - 1kg - Cera Depilatória Quente Mel - Depil Bella - 1KG;323.0;13
Biscoito Nesfit Cookie Integral Cacau e Avelã 60g;323.0;14
Aradois 50mg Biolab 30 Comprimidos;323.0;15
Paleta Multifuncional Karen Bachini Beauty Hécate 4 Shades 12 g;323.0;15
Hormoskin 40mg/g + 0,5mg/g + 0,1mg/g Germed 15g Creme;323.0;13
Creme para Pentear Nutritivo L'Oréal Paris Elseve Cachos Longos dos Sonhos 250ml;323.0;12
Valerato de Betametasona 1mg/g Genérico Germed Pharma 1 Bisnaga com 30g;323.0;13
Creme Dental Colgate Total Clean Mint 140g 2 unidades - Kit Pasta de Dente Colgate Total Clean Mint 2 Unidades de 140g;323.0;12
Pincel Para Lábios Corpus;323.0;13
Kit Sabonete Líquido Íntimo Dermacyd Femina 200ml + 100ml;323.0;13
Maleato Dexclorfeniramina 0,4mg/ml + Betametasona 0,05mg/ml Genérico EMS 120ml Xarope;323.0;12
Óleo Corporal De Rosa Mosqueta Negra Rosa 100ml;323.0;13
Océane Eyeliner Pen Mariana Saad by Océane Caneta Delineadora 1,8g - RealBrown-MarianaSaad;323.0;13
Ampola De Tratamento Capilar Pró B5 Skafe 10ml;323.0;14
Kit Multifuncional Océane Edition (2 Produtos);323.0;15
Água Perfumada Chicco Baby Moments Pele Delicada 100ml;323.0;13
Água Saborizada Com Gás Crystal Tangerina E Capim-Limão 510ml;323.0;14
NINHO® Leite em Pó Proteen 350g;323.0;14
Kit De Viagem Colgate Com Escova, pasta e Enxaguante Bucal;323.0;13
Bebida de Tapioca Mundo Verde Seleção 200g;323.0;14
Batom Nude Semi-Matte – The Lipstick Sienna Océane Edition 3,2g;323.0;12
Sabonete Liquido Dove Nutrição Profunda 250ml;323.0;13
Preservativo Masculino Jontex Intense Lubrificado Especial Flavorizado Menta 4 Unidades;322.0;13
Topiramato 50mg Genérico Nova Química 60 Comprimidos Revestidos;322.0;15
Barra de Proteína Vegana Caffè Mocha 65g - Hart's Natural;322.0;13
Energético Monster Energy Absolutely Zero 473ml;322.0;14
Creme de Barbear Bozzano Pele Sensível 65g;322.0;13
Kit Dr. Jones The Razor6 Aparelho de Barbear Recarregável + Carga Para Barbear;322.0;14
Pincel de Maquiagem Angulado - Soft Angled Brush Ocn2 Océane - Pincel de Maquiagem Angulado - Soft Angled Brush Ocn2 Indefinido;322.0;12
Metrexato 2,5mg Blausiegel 24 Comprimidos;322.0;12
Lenço De Papel Elite Softy's Folha Dupla Máxima Suavidade 150 Folhas;322.0;15
Cymbalta 30mg Eli Lilly 30 Cápsulas;322.0;15
Energético Red Bull Energy Drink Coco e Açaí 250ml;322.0;13
Vitanol-A 0,05% GSK 30g Creme;322.0;12
Nyteb 5mg Diffucap Chemobras 30 Comprimidos;322.0;13
Dunia 35 2mg + 0,035mg Melcon 21 Comprimidos;322.0;13
Hastes Flexíveis Cotonetes Pote 150 Unidades;322.0;13
Fio Dental Infantil Flosser GUM Trolls Sabor Uva 20 Unidades;322.0;14
Selzic 300mg Ranbaxy 30 Comprimidos Revestidos;322.0;12
Escova Dental Oral-B Advanced 7 Benefícios 2 Unidades;322.0;12
Fluconazol 150mg Genérico Vitamedic 1 Cápsula;322.0;13
Brinco Studex Supermaxxi Pedra Branca Dourado 1 Par;322.0;12
Barra de Nuts Nutry Sementes 30g;322.0;13
Lapiseira Para Olhos Colorida Have Fun Rosa Vizzela;322.0;13
Bebida Láctea Uht Piracanjuba Whey Baunilha Zero Lactose 250ml;322.0;13
Gel Lubrificante K-MED 50g;322.0;12
Complemento Alimentar Sustagen Chocolate Adultos+ 400g;322.0;13
Kit Shampoo + Condicionador Seda Cachos Definidos 325ml;322.0;13
Protetor Labial Lip Ice Cube Chocolate Com Menta Com Fps 15;322.0;12
Suplemento Alimentar Puravit ADZ Sem Sabor 10ml Suspensão Gotas;322.0;13
Ampola Gaboni Ultimate Uti  15ml;322.0;15
Dexador 5mg + 100mg + 100mg + 4mg Arese 1ml + 2ml 3 Ampolas;322.0;15
Loção Bronzeadora Com Cor Cenoura & Bronze FPS 6 110ml;322.0;13
Gelatina Lowçucar Plus Com Stevia Sabor Uva 10G;321.0;14
Hastes Flexíveis Ever Care Pote Com 150 Unidades;321.0;13
Delineador Líquido Colorido Have Fun Branco Vizzela 4ml;321.0;12
Pradaxa 110mg Boehringer 10 Comprimidos;321.0;14
Combiron Fólico Aché 45 Comprimidos;321.0;13
Tandene 125mg + 50mg + 300mg + 30mg Delta 15 Comprimidos;321.0;13
Furoato de Mometasona 1mg/g Genérico Germed 20g Pomada;321.0;14
Máscara Capilar Lola Dream Cream 200g;321.0;13
Carbamazepina 200mg Genérico Teuto 30 Comprimidos;321.0;15
Escova Para Cabelo Ricca Flex Raquete Pink 1 Unidade;321.0;13
Pó Descolorante Amend Colágeno E Proteína Da Seda - 300g;321.0;14
Maxsulid 400mg Cosmed 10 Comprimidos;321.0;14
Sildenafila 50mg Genérico Prati-Donaduzzi 8 Comprimidos;321.0;13
Manteiga Ghee com Especiarias Natural Dom Afonso 190g;321.0;12
Chocolate Bis Xtra ao Leite Lacta 45g;321.0;14
Absorvente Interno OB Médio ProComfort 16 Unidades;321.0;14
Gelatines amoras com 80g - Docile;321.0;13
Insulina Humulin N NPH 1000UI Eli Lilly 10ml 1 Frasco Ampola;321.0;12
Travoprosta 0,04mg/mL Genérico Geolab 1 Frasco com 2,5mL de Solução;321.0;13
Lápis de Contorno Labial Vermelho Mariana Saad By Océane - Lip Liner True Red 2g;321.0;15
Creme Facial Anti-Idade Nivea Noturno 100g;321.0;15
Hidroclorotiazida 25mg Genérico Medley 30 Comprimidos;321.0;13
Água Termal Capilar Essence Care - Vizcaya 250ml;321.0;15
Dicoxibe 200mg Pfizer-Whitehall 10 Comprimidos;321.0;13
Amoxicilina 875mg Genérico Germed 14 Comprimidos Revestidos;321.0;14
Tônico Adstringente Facial Nivea Controle Do Brilho 200ml;321.0;13
Absorvente Intimus® Noturno Cobertura Seca Com Abas 30 Unidades;321.0;12
Adoçante em Pó Zero-Cal Stévia 50 Sachês;321.0;14
Neural 50mg Cristalia 30 Comprimidos;321.0;13
Itraconazol 100mg Genérico Geolab 15 Cápsulas;321.0;13
Flodin Duo 150mg Zodiac 10 comprimidos;321.0;12
Lansoprazol 30mg Genérico Nova Química 28 Cápsulas;320.0;13
Óleo Essencial de Alecrim Cineol orgânico - 5mL;320.0;12
Preservativo Camisinha Olla Efeito Retardante 6 Unidades;320.0;12
Eniagor 50mg/ml Apsen 50ml Solução Capilar;320.0;13
Fralda Babysec Ultrasec Galinha Pintadinha XG 20 Unidades;320.0;14
Benzetacil 1200UI Supera 4ml 1 Frasco;320.0;14
Terocoxi 90mg Cristália 14 Comprimidos Revestidos;320.0;12
Bauny Efeito Matte - Base Facial Vegana 27g - Matte Cor 080;320.0;14
Farelo de Aveia Vitalin 200g;320.0;14
Insulina Lantus Solostar 100UI/ml Sanofi 3ml 1 Caneta Descartável;320.0;14
Chocolate Trento Massimo Branco Com Cookies 30g;320.0;13
Biscoito integral com cacau e cereais 160g - Nesfit;320.0;13
Kit Composto Lácteo Ninho Fases 1+ 800g 2 Unidades;320.0;12
Esponja Ricca Makeup Perfect M Individual 1 Unidade;320.0;14
Grampo Para Cabelo Loiro Número 5 Corpus;320.0;13
Doce de Leite cremoso com soro Pote de 360g - Oliveira;320.0;13
Vizzela Ecobrilho Crystals Pedras Dos Signos - Brilho Para Os Olhos 1,5g - Capricórnio;320.0;12
Aspirina Prevent 300mg Bayer 30 Comprimidos;320.0;14
Desin Apple Cider 30sch 45g;320.0;15
Dolamin 250mg Farmoquímica 12 comprimidos;320.0;12
Glifage Xr 850mg Merck 30 Comprimidos;320.0;13
Noripurum 100mg Blanver 30 Comprimidos Mastigável;320.0;13
Tônico Facial de Limpeza Bruna Tavares BT Cherry Blossom 150 ml;320.0;13
Barra De Proteína YoPRO Morango com Chocolate Branco Nutrata 55g;320.0;14
Condicionador Pantene Hidro-Cauterização 400ml;320.0;15
Frontal 0,5mg Pfizer 30 Comprimidos;319.0;14
Escova de Cabelo Ventilada Preta - Soft Brush Océane;319.0;14
Fralda Ever Baby Pants Roupinha XG 24 Unidades;319.0;13
Psorex 0,5mg/g GSK 1 Bisnaga 30g Pomada;319.0;13
Sabonete Líquido Monange Frutas Vermelhas 240ml;319.0;13
Acetato de Ciproterona 2mg + Etinilestradiol 0,035mg Genérico Merck 21 Comprimidos;319.0;14
Bruma Revigorante Facial - Vitamin C Jelly Face Mist 100ml;319.0;12
Lyrica 75mg Lyrica 14 Cápsulas;319.0;15
Loção Pós Barba Nivea Men Deep Black Comfort 100ml;319.0;15
Ansitec 5mg Libbs 60 Comprimidos;319.0;14
Paracetamol 500mg + Cloridrato de Pseudoefedrina 30mg Genérico EMS 24 Comprimidos;319.0;13
Montelucaste de Sódio 10mg Genérico Neo Química 30 Comprimidos Revestidos;319.0;14
Creme para Pernas Goicoechea Calmante com Arnica e Camomila 350g;319.0;12
Leave-in Frizz Killer Cadiveu Essentials Bye Bye Frizz 120 ml;319.0;12
Barra de Cereais Nutry Frutas Vermelhas 22g;319.0;14
Tônico de Crescimento Lola Rapunzel 230ml;319.0;13
Aglucose 100mg Brace Pharma 30 comprimidos;319.0;14
Loção Hidratante Corporal Nivea Firmador Q10 + Vitamina C Todos Os Tipos De Pele 400ml;319.0;14
Doce de Leite em Sachê 60g - Oliveira;319.0;14
Desinchá Laranja com Canela 10sch 15g;319.0;13
Adoçante Finn Stevia e Taumatina 50 Unidades;319.0;13
Preservativo Prudence Extra Grande Ultra Sensível 8 Unidades;319.0;13
Manitol 200mg/ml Jp Farma 250ml Solução Injetável;319.0;13
Bauny Efeito Matte - Base Facial Vegana 27g - Matte Cor 040;319.0;13
Benerva 300mg Cellera Farma 30 Comprimidos;319.0;14
Condicionador Pantene Pró-V Miracles Queratina Preenche & Blinda 150ml;319.0;13
Colpotrofine 10mg Theramex 20 Cápsulas;319.0;12
Kit Shampoo Eudora Siàge Nutri Rosé 250ml + Condicionador Eudora Siàge Nutri Rosé 200ml;319.0;12
Colírio Pilocarpina 20mg/ml Allergan 10ml;319.0;12
Tandrilax 30mg + 125mg + 50mg + 300mg Aché 30 Comprimidos;319.0;12
Cloridrato De Tramadol 37,5mg + Paracetamol 325mg Genérico Zydus 30 Comprimidos;319.0;14
Protetor Labial Vult Morango 3,5g;319.0;13
Protetor Solar Facial Nivea Toque Seco FPS30 Antissinais 40ml;319.0;14
Cloridrato De Amiodarona 200mg Genérico Medley 30 Comprimidos;319.0;13
Bruma Hidratante - Catharine Hill - 150ml;319.0;15
Cloridrato Venlafaxina 37,5mg Genérico Medley 30 Cápsulas;319.0;15
Benicar ODT 40mg Daiichi Sankyo 30 Comprimidos;319.0;13
Bruna Tavares The Magician Purple - Pó Facial 5,3g - Purple-Powder;319.0;13
Geleia Capilar Seda Boom Volume Maximo 500g;318.0;14
Dramavit B6 25mg/ml + 5mg/ml Neo Química 20ml Gotas;318.0;12
Chocolate Nestlé Classic ao Leite 90g;318.0;14
Blend De Óleos Natutrat S.O.S Bomba De Vitaminas  60ml;318.0;13
Cereal Infantil Mucilon Milho 180g;318.0;14
